,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,b'ID\xbd\xc5\xb1\xd4\xba\xce\xbf\xa9',len
1837,1640029700,1640008300,1640008500,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640008300,OEXT1640008500,OEXT1640029700,,icsi,164,00000,,9.3287752729e-05
1838,1640046300,1640013500,1640013800,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013500,OEXT1640013800,OEXT1640046300,,icsi,164,00000,,0.00341661418321
1839,1640046200,1640013800,1640013500,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013800,OEXT1640013500,OEXT1640046200,,icsi,164,00000,,0.00341444656695
1840,1640044900,1640014700,1640013100,0,0,104,000,0,b'\xc6\xf7\xb8\xc1\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014700,OEXT1640013100,OEXT1640044900,,icsi,164,00000,,0.00208169411451
1841,1640044800,1640013100,1640014700,0,0,104,000,0,b'\xc6\xf7\xb8\xc1\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013100,OEXT1640014700,OEXT1640044800,,icsi,164,00000,,0.00208169411451
1842,1640043300,1640013500,1640012500,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640013500,OEXT1640012500,OEXT1640043300,,icsi,164,00000,,0.00138735583488
1843,1640043200,1640012500,1640013500,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640012500,OEXT1640013500,OEXT1640043200,,icsi,164,00000,,0.00138735583488
1844,1640021200,1640006000,1640005800,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640006000,OEXT1640005800,OEXT1640021200,,icsi,164,00000,,0.000589093999849
1845,1640038300,1640011700,1640011000,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640011700,OEXT1640011000,OEXT1640038300,,icsi,164,00000,,0.00150622090262
1846,1640038200,1640011000,1640011700,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640011000,OEXT1640011700,OEXT1640038200,,icsi,164,00000,,0.00152763234404
1847,1640016600,1640005100,1640004200,0,0,104,000,0,b'\xb5\xbf\xc3\xe1\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640005100,OEXT1640004200,OEXT1640016600,,icsi,164,00000,,0.00344194756599
1848,1640016500,1640004200,1640005100,0,0,104,000,0,b'\xb5\xbf\xc3\xe1\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640004200,OEXT1640005100,OEXT1640016500,,icsi,164,00000,,0.00337079316134
1849,1640023200,1640006300,1640006800,0,0,104,000,0,b'\xc3\xbb\xb8\xaa\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640006300,OEXT1640006800,OEXT1640023200,,icsi,164,00000,,0.00172578613663
1850,1640023100,1640006800,1640006300,0,0,104,000,0,b'\xc3\xbb\xb8\xaa\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640006800,OEXT1640006300,OEXT1640023100,,icsi,164,00000,,0.00169831189127
1851,1640024400,1640008200,1640006600,0,0,104,000,0,b'\xb9\xcc\xc3\xdf\xc8\xa6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640008200,OEXT1640006600,OEXT1640024400,,icsi,164,00000,,0.00180709983773
1852,1640024300,1640006600,1640008200,0,0,104,000,0,b'\xb9\xcc\xc3\xdf\xc8\xa6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640006600,OEXT1640008200,OEXT1640024300,,icsi,164,00000,,0.00180354156611
1853,1640026000,1640007100,1640008800,0,0,104,000,0,b'\xc3\xbb\xb8\xaa\xb7\xce',0,107,0,0,0,0,,5,,,OEXT1640007100,OEXT1640008800,OEXT1640026000,,icsi,164,00000,,0.0035493639992
1854,1640025900,1640008800,1640007100,0,0,104,000,0,b'\xc3\xbb\xb8\xaa\xb7\xce',0,107,0,0,0,0,,5,,,OEXT1640008800,OEXT1640007100,OEXT1640025900,,icsi,164,00000,,0.00387331637011
1855,1640026100,1640007100,1640009300,0,0,104,000,0,-,0,107,0,0,0,0,,5,,,OEXT1640007100,OEXT1640009300,OEXT1640026100,,icsi,164,00000,,0.00240476356807
1856,1640029600,1640008800,1640008200,0,0,104,000,0,-,0,107,0,0,0,0,,5,,,OEXT1640008800,OEXT1640008200,OEXT1640029600,,icsi,164,00000,,0.000915977789447
1857,1640028500,1640007800,1640009600,0,0,104,000,0,b'\xbf\xeb\xb4\xe3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640007800,OEXT1640009600,OEXT1640028500,,icsi,164,00000,,0.00281321082662
1858,1640020300,1640005500,1640005700,0,0,104,000,0,b'\xbf\xf8\xc0\xce\xc0\xe7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640005500,OEXT1640005700,OEXT1640020300,,icsi,164,00000,,0.00083237313677
1859,1640020200,1640005400,1640006300,0,0,104,000,0,b'\xc3\xbb\xb8\xaa\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640005400,OEXT1640006300,OEXT1640020200,,icsi,164,00000,,0.00448085223542
1860,1640047300,1640013900,1640014000,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013900,OEXT1640014000,OEXT1640047300,,icsi,164,00000,,0.0023270506388
1861,1640047200,1640014000,1640013900,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014000,OEXT1640013900,OEXT1640047200,,icsi,164,00000,,0.00232701766662
1862,1640047700,1640014000,1640014100,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014000,OEXT1640014100,OEXT1640047700,,icsi,164,00000,,0.000864209149231
1863,1640047600,1640014100,1640014000,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014100,OEXT1640014000,OEXT1640047600,,icsi,164,00000,,0.000864209149231
1864,1640039700,1640012800,1640011400,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640012800,OEXT1640011400,OEXT1640039700,,icsi,164,00000,,0.00165516878098
1865,1640039600,1640011400,1640012800,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640011400,OEXT1640012800,OEXT1640039600,,icsi,164,00000,,0.00165517001552
1866,1640030800,1640009100,1640008600,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640009100,OEXT1640008600,OEXT1640030800,,icsi,164,00000,,0.000619763635521
1867,1640030700,1640008600,1640009100,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640008600,OEXT1640009100,OEXT1640030700,,icsi,164,00000,,0.000619741892525
1868,1640037500,1640010700,1640011400,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xbf\xaa\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640010700,OEXT1640011400,OEXT1640037500,,icsi,164,00000,,0.00187626409589
1869,1640037400,1640011400,1640010700,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xbf\xaa\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640011400,OEXT1640010700,OEXT1640037400,,icsi,164,00000,,0.0018854280048
1870,1640028900,1640007900,1640008600,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xbf\xaa\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640007900,OEXT1640008600,OEXT1640028900,,icsi,164,00000,,0.00171379542363
1871,1640039100,1640011200,1640012800,0,0,104,000,0,b'\xbb\xf5\xb8\xbb\xc1\xdf\xbe\xd3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640011200,OEXT1640012800,OEXT1640039100,,icsi,164,00000,,0.001673219917
1872,1640039000,1640012800,1640011200,0,0,104,000,0,b'\xbb\xf5\xb8\xbb\xc1\xdf\xbe\xd3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640012800,OEXT1640011200,OEXT1640039000,,icsi,164,00000,,0.00167644552382
1873,1640032100,1640009100,1640010200,0,0,104,000,0,b'\xbb\xf5\xb8\xbb\xc1\xdf\xbe\xd3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640009100,OEXT1640010200,OEXT1640032100,,icsi,164,00000,,0.00148402411638
1874,1640032000,1640010200,1640009100,0,0,104,000,0,b'\xbb\xf5\xb8\xbb\xc1\xdf\xbe\xd3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640010200,OEXT1640009100,OEXT1640032000,,icsi,164,00000,,0.00150825938728
1875,1640009600,1640002500,1640002200,0,0,104,000,0,b'\xb0\xe6\xbf\xf8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640002500,OEXT1640002200,OEXT1640009600,,icsi,164,00000,,0.00194910423288
1876,1640009500,1640002200,1640002500,0,0,104,000,0,b'\xb0\xe6\xbf\xf8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640002200,OEXT1640002500,OEXT1640009500,,icsi,164,00000,,0.00194910423288
1877,1640008800,1640002200,1640002000,0,0,104,000,0,b'\xb0\xe6\xbf\xf8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640002200,OEXT1640002000,OEXT1640008800,,icsi,164,00000,,0.00182296001518
1878,1640045100,1640013100,1640015300,0,0,104,000,0,b'\xb9\xb0\xc7\xaa\xb7\xb9\xb1\xe6',0,000,0,0,0,0,b'\xb9\xfc\xb9\xd9\xc0\xa7\xb1\xe6\xb0\xfa \xbf\xac\xb0\xe1',5,,,OEXT1640013100,OEXT1640015300,OEXT1640045100,,icsi,164,00000,,0.00456118456878
1879,1640030200,1640008400,1640010400,0,0,104,000,0,b'\xbf\xf8\xc0\xce\xc0\xe7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640008400,OEXT1640010400,OEXT1640030200,,icsi,164,00000,,0.00273222089571
1880,1640030300,1640010400,1640008400,0,0,104,000,0,b'\xbf\xf8\xc0\xce\xc0\xe7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640010400,OEXT1640008400,OEXT1640030300,,icsi,164,00000,,0.00265838598565
1881,1640028100,1640007700,1640008500,0,0,104,000,0,b'\xb9\xae\xc8\xad\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640007700,OEXT1640008500,OEXT1640028100,,icsi,164,00000,,0.00108715609687
1882,1640028000,1640008300,1640007700,0,0,104,000,0,b'\xb9\xae\xc8\xad\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640008300,OEXT1640007700,OEXT1640028000,,icsi,164,00000,,0.00108716673465
1883,1640027900,1640008100,1640007700,0,0,104,000,0,b'\xb9\xae\xc8\xad\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640008100,OEXT1640007700,OEXT1640027900,,icsi,164,00000,,0.00124693292216
1884,1640027800,1640007700,1640008100,0,0,104,000,0,b'\xb9\xae\xc8\xad\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640007700,OEXT1640008100,OEXT1640027800,,icsi,164,00000,,0.00124693372476
1885,1640005800,1640001100,1640001000,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640001100,OEXT1640001000,OEXT1640005800,,icsi,164,00000,,0.00321469692497
1886,1640005700,1640001000,1640001100,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640001000,OEXT1640001100,OEXT1640005700,,icsi,164,00000,,0.00321469697009
1887,1640006500,1640001500,1640001200,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640001500,OEXT1640001200,OEXT1640006500,,icsi,164,00000,,0.00433952902541
1888,1640006400,1640001400,1640001200,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640001400,OEXT1640001200,OEXT1640006400,,icsi,164,00000,,0.00312126510859
1889,1640006300,1640001200,1640001400,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640001200,OEXT1640001400,OEXT1640006300,,icsi,164,00000,,0.00312124323265
1890,1640017400,1640004400,1640005000,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640004400,OEXT1640005000,OEXT1640017400,,icsi,164,00000,,0.00146975004087
1891,1640017300,1640005000,1640004400,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640005000,OEXT1640004400,OEXT1640017300,,icsi,164,00000,,0.00146974006698
1892,1640048100,1640015900,1640014100,0,0,104,000,0,b'\xb9\xcc\xc3\xdf\xc8\xa6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015900,OEXT1640014100,OEXT1640048100,,icsi,164,00000,,0.00413676985391
1893,1640048000,1640014100,1640015900,0,0,104,000,0,b'\xb9\xcc\xc3\xdf\xc8\xa6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014100,OEXT1640015900,OEXT1640048000,,icsi,164,00000,,0.00414087008942
1894,1640052700,1640016100,1640015900,0,0,104,000,0,b'\xb9\xcc\xc3\xdf\xc8\xa6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640016100,OEXT1640015900,OEXT1640052700,,icsi,164,00000,,0.000468151880018
1895,1640052600,1640015900,1640016100,0,0,104,000,0,b'\xb9\xcc\xc3\xdf\xc8\xa6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015900,OEXT1640016100,OEXT1640052600,,icsi,164,00000,,0.000468164119793
1896,1640026600,1640007500,1640007300,1,0,104,000,0,b'\xb4\xc9\xc7\xe3\xb4\xeb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640007500,OEXT1640007300,OEXT1640026600,,icsi,164,00000,,0.000783911086244
1897,1640024800,1640006700,1640007500,1,0,104,000,0,b'\xb4\xc9\xc7\xe3\xb4\xeb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640006700,OEXT1640007500,OEXT1640024800,,icsi,164,00000,,0.000944603480532
1898,1640024700,1640007500,1640006700,0,0,104,000,0,b'\xb4\xc9\xc7\xe3\xb4\xeb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640007500,OEXT1640006700,OEXT1640024700,,icsi,164,00000,,0.0010110612687
1899,1640028700,1640008300,1640007900,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640008300,OEXT1640007900,OEXT1640028700,,icsi,164,00000,,0.000568068313553
1900,1640028600,1640007900,1640008300,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640007900,OEXT1640008300,OEXT1640028600,,icsi,164,00000,,0.000568089328475
1901,1640002600,1640000100,1640001300,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640000100,OEXT1640001300,OEXT1640002600,,icsi,164,00000,,0.00224764381524
1902,1640002500,1640001300,1640000100,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640001300,OEXT1640000100,OEXT1640002500,,icsi,164,00000,,0.00224768829583
1903,1640006800,1640001700,1640001300,0,0,104,001,0,b'\xb0\xe6\xbf\xf8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640001700,OEXT1640001300,OEXT1640006800,,icsi,164,00000,,0.00620062559358
1904,1640006700,1640001300,1640001700,0,0,104,001,0,b'\xb0\xe6\xbf\xf8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640001300,OEXT1640001700,OEXT1640006700,,icsi,164,00000,,0.0061826333747
1905,1640051700,1640016300,1640015500,0,0,104,000,0,b'\xb5\xb6\xb9\xe8\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640016300,OEXT1640015500,OEXT1640051700,,icsi,164,00000,,0.00339047420325
1906,1640051600,1640015500,1640016300,0,0,104,000,0,b'\xb5\xb6\xb9\xe8\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015500,OEXT1640016300,OEXT1640051600,,icsi,164,00000,,0.00339048510843
1907,1640020100,1640006300,1640005400,0,0,104,000,0,b'\xc3\xbb\xb8\xaa\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640006300,OEXT1640005400,OEXT1640020100,,icsi,164,00000,,0.00445634656981
1908,1640025400,1640006900,1640008700,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640006900,OEXT1640008700,OEXT1640025400,,icsi,164,00000,,0.00318121609854
1909,1640025300,1640008700,1640006900,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640008700,OEXT1640006900,OEXT1640025300,,icsi,164,00000,,0.00320418132802
1910,1640031200,1640008700,1640010300,0,0,104,000,0,b'\xbf\xac\xbc\xf6\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640008700,OEXT1640010300,OEXT1640031200,,icsi,164,00000,,0.00286339567655
1911,1640022200,1640006900,1640006000,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640006900,OEXT1640006000,OEXT1640022200,,icsi,164,00000,,0.00192212626118
1912,1640022100,1640006000,1640006900,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640006000,OEXT1640006900,OEXT1640022100,,icsi,164,00000,,0.00187980163947
1913,1640020000,1640005800,1640005400,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640005800,OEXT1640005400,OEXT1640020000,,icsi,164,00000,,0.00213103393507
1914,1640019900,1640005400,1640005800,0,0,104,000,0,b'\xb8\xd5\xbf\xec\xb1\xdd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640005400,OEXT1640005800,OEXT1640019900,,icsi,164,00000,,0.00216938176525
1915,1640018200,1640005500,1640004700,0,0,104,000,0,b'\xbf\xf8\xc0\xce\xc0\xe7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640005500,OEXT1640004700,OEXT1640018200,,icsi,164,00000,,0.00340378481651
1916,1640018100,1640004700,1640005500,0,0,104,000,0,b'\xbf\xf8\xc0\xce\xc0\xe7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640004700,OEXT1640005500,OEXT1640018100,,icsi,164,00000,,0.00342480857092
1917,1640051500,1640015400,1640015600,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015400,OEXT1640015600,OEXT1640051500,,icsi,164,00000,,0.00349526255438
1918,1640051400,1640015600,1640015400,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015600,OEXT1640015400,OEXT1640051400,,icsi,164,00000,,0.00351698389395
1919,1640039500,1640014200,1640011300,0,0,104,000,0,b'\xbc\xdb\xb5\xb5\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640014200,OEXT1640011300,OEXT1640039500,,icsi,164,00000,,0.0040632291873
1920,1640039400,1640011300,1640014200,0,0,104,000,0,b'\xbc\xdb\xb5\xb5\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640011300,OEXT1640014200,OEXT1640039400,,icsi,164,00000,,0.00409847546227
1921,1640048500,1640015600,1640014200,0,0,104,000,0,b'\xbc\xdb\xb5\xb5\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640015600,OEXT1640014200,OEXT1640048500,,icsi,164,00000,,0.0027488268365
1922,1640048400,1640014200,1640015600,0,0,104,000,0,b'\xbc\xdb\xb5\xb5\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640014200,OEXT1640015600,OEXT1640048400,,icsi,164,00000,,0.00274884371979
1923,1640052100,1640015600,1640015700,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015600,OEXT1640015700,OEXT1640052100,,icsi,164,00000,,0.00207185694978
1924,1640002400,1630003200,1640016600,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1630003200,OEXT1640016600,OEXT1640002400,,icsi,164,00000,,0.0031250473198
1925,1640002300,1640016600,1630003200,1,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640016600,OEXT1630003200,OEXT1640002300,,icsi,164,00000,,0.00310945291087
1926,1640002000,1630003100,1640016600,1,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1630003100,OEXT1640016600,OEXT1640002000,,icsi,164,00000,,0.0033589902972
1927,1640001900,1640016600,1630003100,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640016600,OEXT1630003100,OEXT1640001900,,icsi,164,00000,,0.00336668744578
1928,1640053500,1640016600,1640016500,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640016600,OEXT1640016500,OEXT1640053500,,icsi,164,00000,,0.00179453738173
1929,1640053400,1640016500,1640016600,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1640016500,OEXT1640016600,OEXT1640053400,,icsi,164,00000,,0.0018743385418
1930,1640041000,1640012400,1640011800,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640012400,OEXT1640011800,OEXT1640041000,,icsi,164,00000,,0.00297523311017
1931,1640041300,1640011800,1640014400,0,0,104,000,0,b'\xbc\xb1\xc7\xd01\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640011800,OEXT1640014400,OEXT1640041300,,icsi,164,00000,,0.00544924018151
1932,1640041200,1640014400,1640011800,0,0,104,000,0,b'\xbc\xb1\xc7\xd01\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640014400,OEXT1640011800,OEXT1640041200,,icsi,164,00000,,0.00520699968894
1933,1640035700,1640011800,1640010100,0,0,104,000,0,b'\xbc\xb1\xc7\xd02\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640011800,OEXT1640010100,OEXT1640035700,,icsi,164,00000,,0.00612530194461
1934,1640048900,1640015700,1640014300,0,0,104,000,0,b'\xc7\xd1\xb0\xa1\xb6\xf7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015700,OEXT1640014300,OEXT1640048900,,icsi,164,00000,,0.00285866015167
1935,1640048800,1640014300,1640015700,0,0,104,000,0,b'\xc7\xd1\xb0\xa1\xb6\xf7\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014300,OEXT1640015700,OEXT1640048800,,icsi,164,00000,,0.00285773641146
1936,1640048300,1640014200,1640014300,0,0,104,000,0,b'\xbf\xc1\xb7\xc3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640014200,OEXT1640014300,OEXT1640048300,,icsi,164,00000,,0.00170806201476
1937,1640048200,1640014300,1640014200,0,0,104,000,0,b'\xbf\xc1\xb7\xc3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640014300,OEXT1640014200,OEXT1640048200,,icsi,164,00000,,0.00170809336435
1938,1640052300,1640015700,1640015800,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015700,OEXT1640015800,OEXT1640052300,,icsi,164,00000,,0.00181865905941
1939,1640050800,1640015100,1640016200,0,0,104,000,0,b'\xc1\xa1\xb8\xbb2\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640015100,OEXT1640016200,OEXT1640050800,,icsi,164,00000,,0.00380530621986
1940,1640050100,1640015200,1640014800,0,0,104,000,0,b'\xbf\xcb\xbe\xcf\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640015200,OEXT1640014800,OEXT1640050100,,icsi,164,00000,,0.00571777991808
1941,1640050000,1640014800,1640015200,0,0,104,000,0,b'\xbf\xcb\xbe\xcf\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1640014800,OEXT1640015200,OEXT1640050000,,icsi,164,00000,,0.00564012744703
1942,1640052900,1640016000,1640016200,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640016000,OEXT1640016200,OEXT1640052900,,icsi,164,00000,,0.00244216896371
1943,1640052800,1640016200,1640016000,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640016200,OEXT1640016000,OEXT1640052800,,icsi,164,00000,,0.00244861157468
1944,1640003600,1640016400,1640000500,0,0,104,000,0,b'\xba\xf1\xb7\xf9\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640016400,OEXT1640000500,OEXT1640003600,,icsi,164,00000,,0.0111771452526
1945,1640039200,1640012600,1640011300,0,0,104,000,0,b'\xc7\xd8\xb8\xbc\xc0\xbd\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640012600,OEXT1640011300,OEXT1640039200,,icsi,164,00000,,0.000711740528333
1946,1640046500,1640013600,1640014800,0,0,104,000,0,b'\xb4\xc9\xc7\xe3\xb4\xeb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013600,OEXT1640014800,OEXT1640046500,,icsi,164,00000,,0.00165007259991
1947,1640046400,1640014800,1640013600,0,0,104,000,0,b'\xb4\xc9\xc7\xe3\xb4\xeb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014800,OEXT1640013600,OEXT1640046400,,icsi,164,00000,,0.00165283178404
1948,1640046700,1640014500,1640013600,0,0,104,000,0,b'\xc0\xce\xbc\xdb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014500,OEXT1640013600,OEXT1640046700,,icsi,164,00000,,0.00446427013064
1949,1640046600,1640013600,1640014500,0,0,104,000,0,b'\xc0\xce\xbc\xdb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013600,OEXT1640014500,OEXT1640046600,,icsi,164,00000,,0.00438868034445
1950,1640042900,1640012300,1640013300,0,0,104,000,0,b'\xb2\xde\xb3\xaa\xb9\xab\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640012300,OEXT1640013300,OEXT1640042900,,icsi,164,00000,,0.00132576354466
1951,1640049300,1640015200,1640014500,0,0,104,000,0,b'\xb5\xb6\xb9\xe8\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640015200,OEXT1640014500,OEXT1640049300,,icsi,164,00000,,0.00114951949496
1952,1640049200,1640014500,1640015200,0,0,104,000,0,b'\xb5\xb6\xb9\xe8\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014500,OEXT1640015200,OEXT1640049200,,icsi,164,00000,,0.0011411977918
1953,1640045400,1640014500,1640013200,0,0,104,000,0,b'\xb5\xb6\xb9\xe8\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640014500,OEXT1640013200,OEXT1640045400,,icsi,164,00000,,0.00160229491841
1954,1640045500,1640013200,1640014500,0,0,104,000,0,b'\xb5\xb6\xb9\xe8\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1640013200,OEXT1640014500,OEXT1640045500,,icsi,164,00000,,0.00157585836187
