,Id,NODE_NAME,STNL_REG,latitude,longitude,Lanes
1072,1930068700,-,193,35.5537071496717,129.26353270134769,2.0
1073,1930068100,-,193,35.55296555566393,129.26311051328162,2.0
1074,1930067400,-,193,35.552255711559624,129.26188517094118,8.0
1075,1930067200,-,193,35.55204168153583,129.2623228573807,8.0
1076,1930057600,-,193,35.54466371168823,129.26334276317598,10.0
1077,1930058400,-,193,35.544869023842764,129.2633525460676,2.0
1078,1930056500,-,193,35.54410799356452,129.26256651419234,2.0
1079,1930058500,-,193,35.54493289998341,129.262408170331,2.0
1080,1930057700,-,193,35.54466664956871,129.2624194827839,12.0
1081,1930057800,옥현1교,193,35.5446685871541,129.2618095456279,8.0
1082,1930047000,혹현2교,193,35.54142361810357,129.26173401441642,8.0
1083,1930044200,옥현3교,193,35.54062343152175,129.26101638927915,8.0
1084,1930040900,-,193,35.539440400254456,129.26218867053402,9.0
1085,1930062800,-,193,35.547462649038465,129.26123473274947,6.0
1086,1930046400,-,193,35.54111730546393,129.26541020193406,15.0
1087,1930033200,-,193,35.535970150161404,129.26717307642858,17.0
1088,1930038400,-,193,35.53852743048718,129.297031701649,6.0
1089,1930014700,-,193,35.51843980586571,129.30061648219996,10.0
1090,1930003701,삼호지하차도,193,35.552672773838594,129.27264632682343,10.0
1091,1930040000,상공회의앞,193,35.539058742669944,129.31631098303671,14.0
1092,1930038100,-,193,35.53821074389641,129.31665067002217,2.0
1093,1930021900,-,193,35.531685774251635,129.31537292016853,2.0
1094,1930054500,KBS앞,193,35.54345777502047,129.3254169827147,20.0
1095,1930044400,신한은행앞,193,35.540729650154525,129.3227978265601,14.0
1096,1930042400,르노삼성자동차 울산점,193,35.539944586979644,129.3270239826555,22.0
1097,1930037300,강남초등학교앞,193,35.53786996258815,129.32110573329513,8.0
1098,1930041000,울산공고앞,193,35.53949508659686,129.31798263878343,12.0
1099,1930038500,강남병원,193,35.53861064978243,129.31459985723748,12.0
1100,1930033100,대한호스피스회,193,35.53596064926561,129.3137238894986,8.0
1101,1930031500,한샘학원,193,35.535480930837124,129.31991573247996,16.0
1102,1930002307,신정1파출소,193,35.541547774583954,129.30608351417536,8.0
1103,1930025500,학성고앞,193,35.533358931021645,129.30096804555563,12.0
1104,1930033700,법원앞서측,193,35.53613068076354,129.28362535827543,16.0
1105,1930026400,우방아파트앞,193,35.53366874359917,129.33401007718018,12.0
1106,1930016400,구암초교,193,35.5233723996693,129.33730157655654,8.0
1107,1930016600,한진택배앞,193,35.52379705581094,129.3395533580159,8.0
1108,1930018500,울산항운노조앞,193,35.52602599311423,129.3400825460491,7.0
1109,1930017100,미래종합상사앞,193,35.52440311909836,129.34267201331622,8.0
1110,1930015200,수암번개시장,193,35.520785961910796,129.3374130761756,12.0
1111,1930018800,대현삼거리,193,35.526771118441616,129.32710579501244,12.0
1112,1930015500,야음주공후문,193,35.52111939947864,129.31530798260638,8.0
1113,1930015600,야음주공정문,193,35.521467399736906,129.31766035734168,10.0
1114,1930000404,서광아파트앞,193,35.51276946219668,129.30927548230392,12.0
1115,1930042500,옥동현대아파트앞,193,35.539946712119715,129.2916816695739,6.0
1116,1930056400,태화강주유소,193,35.54409118129085,129.2947478894613,8.0
1117,1930003402,강남학원,193,35.546884618045546,129.30752545080918,8.0
1118,1930016700,형제가든앞,193,35.52385064995639,129.2888351074573,8.0
1119,1930002601,쪼끼쪼끼앞,193,35.544645024985265,129.26054716951288,12.0
1120,1930065400,삼호주공아파트후문,193,35.54964039994608,129.27146963907677,8.0
1121,1930064100,삼호주공후문,193,35.548757556405604,129.27554226351964,8.0
1122,1930014500,갈현마을,193,35.51778699316196,129.30353045098525,7.0
1123,1930002301,고바우주유소앞,193,35.5245472127975,129.31161267017518,12.0
1124,1930002302,공원마을삼거리,193,35.526784524413465,129.31036492043904,12.0
1125,1930024600,남부경찰서앞,193,35.53314177517447,129.31110551374243,16.0
1126,1930036700,한국은행,193,35.537703243857926,129.31112595192792,12.0
1127,1930035800,하나로통신앞,193,35.53727605584175,129.30948629524786,12.0
1128,1930003300,신부로터리,193,35.550077180970696,129.26374329457545,32.0
1129,1930003301,-,193,35.55180211813436,129.2611428576898,16.0
1130,1930059500,-,193,35.5454394492969,129.3526097029943,10.0
1131,1930059100,삼산지하차도,193,35.54511997692817,129.35330727256095,7.0
1132,1930021800,-,193,35.53168252685425,129.35776931343963,4.0
1133,1930058800,-,193,35.54494125131792,129.35326314561578,4.0
1134,1930073700,-,193,35.5440629439669,129.35549955649336,17.0
1135,1930073400,-,193,35.5430324555726,129.35714811988498,8.0
1136,1930073800,-,193,35.54446016832615,129.35463815712535,5.0
1137,1930073300,-,193,35.54247010546094,129.3545782580419,17.0
1138,1930073600,-,193,35.54335643395598,129.35517764860754,17.0
1139,1930073500,-,193,35.54323706497004,129.3551095014682,18.0
1140,1930072000,-,193,35.53728612891827,129.28775747743535,6.0
1141,1930071800,-,193,35.536812090559245,129.28778599986106,10.0
1142,1930070900,-,193,35.53255105584473,129.30580568003114,14.0
1143,1930070500,-,193,35.53015808720024,129.3051835141603,8.0
1144,1930071600,-,193,35.535864872409164,129.30334362491834,4.0
1145,1930073100,-,193,35.54073910901805,129.30380018444595,6.0
1146,1930074000,크로바아파트앞,193,35.54552278567353,129.3026834965838,10.0
1147,1930070400,-,193,35.529145625974444,129.32534670504396,6.0
1148,1930070300,-,193,35.52452106963078,129.32690864430484,4.0
1149,1930069900,-,193,35.521783403381406,129.32056613188092,6.0
1150,1930070000,-,193,35.521933466973266,129.32172773181165,6.0
1151,1930070200,-,193,35.522617321255545,129.32294163054186,6.0
1152,1930071400,-,193,35.53409835601382,129.32415725251752,6.0
1153,1930071300,-,193,35.533743865142604,129.32272280822454,10.0
1154,1930071000,-,193,35.53275135360175,129.32682272129802,6.0
1155,1930071100,-,193,35.53328871817595,129.32889651446078,6.0
1156,1930071200,-,193,35.533496456664274,129.3296652118667,18.0
1157,1930070800,-,193,35.53148862417572,129.32958725116276,6.0
1158,1930072700,-,193,35.53886232297549,129.32862736586594,6.0
1159,1930072400,-,193,35.53769907562635,129.32893246518637,18.0
1160,1930072800,-,193,35.539719994875725,129.33321584729902,6.0
1161,1930072600,-,193,35.53858395366271,129.33352453160015,18.0
1162,1930072500,-,193,35.537715270609475,129.34158286435897,4.0
1163,1930071700,-,193,35.536698352729346,129.34158384174307,8.0
1164,1930070600,-,193,35.530728080043566,129.3179472314102,2.0
1165,1930069600,-,193,35.49781968340634,129.31430347102295,4.0
1166,1930069500,-,193,35.49395814950765,129.31397488377345,6.0
1167,1930069400,-,193,35.48328859833791,129.33665831039792,2.0
1168,1930072900,-,193,35.54022101167978,129.32805433958242,2.0
1169,1930073000,-,193,35.54072086809869,129.29893223452095,6.0
1170,1930073200,-,193,35.54163049352492,129.29879987219852,2.0
1171,1930070700,-,193,35.53139527740721,129.28800038517124,2.0
1172,1930069700,-,193,35.51579238240529,129.31643556564444,2.0
1173,1930069800,5부두삼거리,193,35.518886429531456,129.37298753342844,6.0
1174,1930071500,-,193,35.53513341968604,129.36011195487268,2.0
1175,1930072200,-,193,35.537331850176436,129.28350322041143,6.0
1176,1930071900,-,193,35.53685446250883,129.28922745394178,4.0
1177,1930072100,-,193,35.53732753276317,129.28920256586082,4.0
1178,1930072300,-,193,35.53733194303422,129.2886276687371,4.0
1179,1930070100,-,193,35.52248852878324,129.32162167828872,4.0
1180,1930073900,-,193,35.54450719444065,129.3540850044715,4.0
1181,1930074100,울산대교 고가,193,35.51165658239635,129.37034195282283,14.0
1182,1930074200,울산대교 서측,193,35.510183453055674,129.38531595499643,8.0
1183,1930150000,신두왕사거리,193,35.500370040658666,129.30084002028738,16.0
1184,1930157200,창성테크,193,35.47047685544325,129.34633111071216,14.0
1185,1930157300,처용로입구,193,35.47196860745176,129.34732381383154,16.0
1186,1930157400,세죽나루터교차로,193,35.46859008620249,129.35153228792504,16.0
1187,1940011000,-,194,35.515127774997794,129.42543132728562,8.0
1188,1940013600,동북도서관앞사거리,194,35.528723899648966,129.42761920193078,8.0
1189,1940012700,-,194,35.52195758675183,129.42892720226686,2.0
1190,1940009200,-,194,35.50394796209592,129.42498638867835,4.0
1191,1940000600,-,194,35.47759433713893,129.40993920147028,8.0
1192,1940001200,-,194,35.48044936835943,129.40896792061173,6.0
1193,1940002100,-,194,35.48612430585047,129.40965801456218,6.0
1194,1940000900,-,194,35.47906783718903,129.41353867055315,8.0
1195,1940000800,-,194,35.47848793118196,129.41421229473005,6.0
1196,1940004200,-,194,35.49140024283657,129.4291028270915,14.0
1197,1940001800,-,194,35.48517636821572,129.42250004483566,8.0
1198,1940001900,-,194,35.485197493497665,129.42096273297176,4.0
1199,1940003200,-,194,35.488493587647284,129.42583382614114,6.0
1200,1940006000,-,194,35.49647071209811,129.42962488844722,10.0
1201,1940009000,고늘사거리,194,35.50251549349721,129.42911620217376,14.0
1202,1940002400,-,194,35.48705493029045,129.4253680769565,6.0
1203,1940002700,-,194,35.48755530593383,129.42098957668586,9.0
1204,1940002800,북진사거리,194,35.48795408695671,129.42228320159555,10.0
1205,1940007000,-,194,35.498353368672866,129.42360123292644,8.0
1206,1940006400,일산해수욕장사거리,194,35.496901055602194,129.42765688933326,14.0
1207,1940005800,-,194,35.49522861846899,129.42276973271,8.0
1208,1940003500,방어진삼거리,194,35.49035114982892,129.42567913946348,9.0
1209,1940006900,울산과학대앞,194,35.49813233684837,129.41778970072443,12.0
1210,1940004500,-,194,35.4915295242547,129.41734641963149,9.0
1211,1940003400,-,194,35.489809118301935,129.41327720211387,9.0
1212,1940003600,-,194,35.4904441184686,129.4169979510897,9.0
1213,1940003100,문현삼거리,194,35.4883319619966,129.4150427647893,11.0
1214,1940002500,문재사거리,194,35.4871693679734,129.41788617011147,11.0
1215,1940000700,-,194,35.47787399339438,129.40874045076842,6.0
1216,1940005900,-,194,35.49545118116409,129.4185360447645,10.0
1217,1940003900,-,194,35.49074524363,129.42161548222884,6.0
1218,1940007500,-,194,35.499228900206546,129.42825607691842,10.0
1219,1940005300,울기공원사거리,194,35.49288786833425,129.42662101396516,15.0
1220,1940001500,-,194,35.482435806059044,129.41692898274917,6.0
1221,1940001100,-,194,35.480403993769606,129.41561995136044,2.0
1222,1940001000,-,194,35.479963274601886,129.41084707639448,12.0
