,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,CLSS,latitude,longitude
577768,울산광역시,31,남구,31140,4.11,15.6,4,35.47449137227148,129.3608816444645
577769,울산광역시,31,울주군,31710,1.5,4.29,2,35.4408890699031,129.30193425848816
577770,울산광역시,31,울주군,31710,7.5,21.95,2,35.5625301353079,129.1284954737153
577771,울산광역시,31,울주군,31710,7.52,21.36,2,35.52225657662362,129.09705554060702
577772,울산광역시,31,남구,31140,17.59,50.04,4,35.53246673872295,129.2515852421341
577773,울산광역시,31,울주군,31710,7.0,19.24,3,35.45389788232292,129.17654982337018
577774,울산광역시,31,남구,31140,11.22,16.08,6,35.53782558004081,129.33989629401697
577775,울산광역시,31,중구,31110,4.41,10.67,5,35.57316928228256,129.32283276318896
577776,울산광역시,31,중구,31110,2.41,5.33,3,35.56924539534168,129.26870759366082
577777,울산광역시,31,남구,31140,2.85,5.36,4,35.54520646329079,129.32457817533512
577778,울산광역시,31,울주군,31710,17.0,46.51,5,35.507073739694526,129.08141411631513
577779,울산광역시,31,울주군,31710,1.5,4.07,4,35.54680741699524,129.17018808737055
577780,울산광역시,31,울주군,31710,3.01,5.36,4,35.68733729259818,129.08384843272944
577781,울산광역시,31,남구,31140,4.11,15.6,7,35.50021657619494,129.31722345480398
577782,울산광역시,31,울주군,31710,1.5,4.15,3,35.58840273805129,129.24693960698457
577783,울산광역시,31,울주군,31710,1.55,4.3,3,35.62255877154541,129.25630308388637
577784,울산광역시,31,울주군,31710,4.5,12.45,5,35.58677070420304,129.2303613755838
577785,울산광역시,31,울주군,31710,1.67,4.58,3,35.5698479814561,129.21024264503896
577786,울산광역시,31,울주군,31710,3.0,7.86,1,35.578459679994765,129.15961531304345
577787,울산광역시,31,남구,31140,5.48,20.8,2,35.50087459724319,129.33928091826186
577788,울산광역시,31,남구,31140,4.11,15.6,3,35.48839134895741,129.32694948046185
577789,울산광역시,31,울주군,31710,1.56,4.24,3,35.613372030743015,129.27271736135924
577790,울산광역시,31,울주군,31710,1.88,5.27,3,35.444711332156736,129.19404117961912
577791,울산광역시,31,울주군,31710,3.04,8.44,1,35.467524700335616,129.16572976840507
577792,울산광역시,31,울주군,31710,3.62,10.18,1,35.46437495996262,129.21086028185178
577793,울산광역시,31,동구,31170,1.78,6.18,5,35.54217894997773,129.43150885860697
577794,울산광역시,31,울주군,31710,3.01,5.36,3,35.61991655649542,129.06306341656884
577795,울산광역시,31,남구,31140,66.0,208.43,5,35.53380239104523,129.29571776391515
577796,울산광역시,31,중구,31110,820.0,2877.93,3,35.55800494732267,129.30824242337465
577797,울산광역시,31,울주군,31710,3.06,8.18,3,35.44159651630849,129.23475209899033
577798,울산광역시,31,울주군,31710,1.93,5.24,3,35.41292586333321,129.30368553273732
577799,울산광역시,31,남구,31140,2.74,9.14,4,35.541341050011006,129.26495822204785
577800,울산광역시,31,울주군,31710,1.5,4.15,4,35.59690856879142,129.20844357310042
577801,울산광역시,31,울주군,31710,1.5,4.09,2,35.40901988656461,129.33114956085407
577802,울산광역시,31,울주군,31710,3.5,9.92,1,35.34864707759805,129.32905574178554
577803,울산광역시,31,남구,31140,1.37,4.87,3,35.52916490238994,129.3077730076876
577804,울산광역시,31,울주군,31710,1.52,4.22,5,35.47373743209772,129.17573754370557
577805,울산광역시,31,동구,31170,3.88,10.62,3,35.553616784744044,129.4548764451373
577806,울산광역시,31,울주군,31710,1.53,4.26,1,35.531056372725104,129.12033396815198
577807,울산광역시,31,울주군,31710,1.5,4.18,4,35.56436941291506,129.02371376441238
577808,울산광역시,31,남구,31140,94.95,290.35,5,35.54686411642625,129.25401542931263
577809,울산광역시,31,동구,31170,22.82,81.8,5,35.49175048879811,129.42730528001766
577810,울산광역시,31,울주군,31710,1.5,4.16,3,35.49084671111486,129.26636881929238
577811,울산광역시,31,남구,31140,2.74,10.4,1,35.4992911809943,129.31941294045114
577812,울산광역시,31,울주군,31710,1.5,4.29,3,35.43991619986216,129.30852759256007
577813,울산광역시,31,울주군,31710,3.04,8.44,3,35.46564715797298,129.17341573258483
577814,울산광역시,31,울주군,31710,6.0,16.6,5,35.595094915199596,129.20951988584912
577815,울산광역시,31,울주군,31710,3.04,8.22,1,35.699653358356514,129.20999583621642
577816,울산광역시,31,중구,31110,90.0,315.41,4,35.561171514973495,129.3480077797924
577817,울산광역시,31,중구,31110,20.94,69.28,4,35.550866721467465,129.30150804041998
577818,울산광역시,31,남구,31140,3.7,10.72,2,35.51120346716166,129.382449195311
577819,울산광역시,31,울주군,31710,1.52,4.23,3,35.635844720587826,129.27859537558203
577820,울산광역시,31,북구,31200,3.38,10.98,1,35.63977538857743,129.33166183704932
577821,울산광역시,31,울주군,31710,147.0,410.06,3,35.574940789573574,129.24121362094212
577822,울산광역시,31,남구,31140,200.0,668.09,3,35.545800915932325,129.26944026406255
577823,울산광역시,31,울주군,31710,1.52,4.21,6,35.49646230070849,129.15622807857417
577824,울산광역시,31,북구,31200,6.76,22.12,2,35.59464032868057,129.33753381868385
577825,울산광역시,31,울주군,31710,1.49,3.93,3,35.586989037621215,129.11559698867475
577826,울산광역시,31,중구,31110,1.47,5.01,2,35.58406889115427,129.3152880915013
577827,울산광역시,31,울주군,31710,1.52,4.22,1,35.47107647032993,129.17129091075134
577828,울산광역시,31,울주군,31710,3.0,8.36,3,35.688198618522414,129.08827987501132
577829,울산광역시,31,울주군,31710,1.5,4.19,3,35.66043433459743,129.16522061464548
577830,울산광역시,31,울주군,31710,1.52,3.89,1,35.69245155086612,129.11596271751546
577831,울산광역시,31,북구,31200,4.11,10.68,3,35.61514590922657,129.35774609389284
577832,울산광역시,31,남구,31140,2.74,10.4,3,35.4950696490272,129.37445638243284
577833,울산광역시,31,동구,31170,5.33,5.35,10,35.485610922396575,129.41286901858842
577834,울산광역시,31,울주군,31710,3.01,5.34,2,35.349931201976965,129.2938678315984
577835,울산광역시,31,남구,31140,1.37,5.2,4,35.490169540493156,129.3291831598459
577836,울산광역시,31,울주군,31710,1.53,4.19,3,35.63835609556931,129.21017304907127
577837,울산광역시,31,북구,31200,3.78,5.35,4,35.578145796871716,129.36153347273242
577838,울산광역시,31,울주군,31710,3.04,7.78,1,35.70192533531472,129.16251023067102
577839,울산광역시,31,울주군,31710,3.5,9.62,4,35.45641736171065,129.1953163040567
577840,울산광역시,31,북구,31200,1.71,5.68,2,35.6450857174881,129.41899037585782
577841,울산광역시,31,중구,31110,1.6,6.17,3,35.56891560574927,129.29959402446912
577842,울산광역시,31,울주군,31710,1.56,4.24,3,35.59352104338153,129.27460952371104
577843,울산광역시,31,울주군,31710,1.53,4.03,1,35.66174450203748,129.21494498871022
577844,울산광역시,31,남구,31140,1.37,5.2,3,35.47725723701385,129.35541832525385
577845,울산광역시,31,남구,31140,1.37,5.2,3,35.477883181431274,129.37967317988367
577846,울산광역시,31,울주군,31710,1.5,4.18,3,35.61891706176298,129.07409002644113
577847,울산광역시,31,남구,31140,1.46,5.5,3,35.49764485693497,129.30505614804397
577848,울산광역시,31,울주군,31710,1.5,4.09,1,35.39726694329287,129.33425867301355
577849,울산광역시,31,울주군,31710,1.5,4.19,2,35.42523042569262,129.33251814561407
577850,울산광역시,31,울주군,31710,1.5,4.19,5,35.665831307398896,129.16640385843544
592527,울산광역시,31,중구,31110,119.2,402.53,2,35.57114677865551,129.34265877510515
592528,울산광역시,31,울주군,31710,12.0,34.14,5,35.49132408723214,129.30605589754876
592529,울산광역시,31,동구,31170,148.37,287.79,2,35.499012384352426,129.42302483705538
592530,울산광역시,31,중구,31110,60.51,207.13,2,35.555361044250496,129.30268394176284
592531,울산광역시,31,남구,31140,50.15,100.08,5,35.54516999472065,129.32788639826404
592532,울산광역시,31,남구,31140,200.0,618.49,6,35.53120506474649,129.2857511061783
592533,울산광역시,31,울주군,31710,15.0,41.9,3,35.44818231915441,129.29434065243277
592534,울산광역시,31,중구,31110,23.88,87.58,3,35.55136872336096,129.33791607212046
592535,울산광역시,31,남구,31140,72.64,102.99,5,35.531602578212556,129.33207329986104
592536,울산광역시,31,남구,31140,92.18,283.72,4,35.52010436334233,129.31203607361348
592537,울산광역시,31,중구,31110,91.29,215.6,3,35.55957769699573,129.329227700214
592538,울산광역시,31,중구,31110,114.8,149.24,3,35.55096185277058,129.29268538213174
592539,울산광역시,31,남구,31140,49.06,74.8,3,35.5457426047755,129.27495412743235
592540,울산광역시,31,중구,31110,48.04,95.46,2,35.57380113966229,129.34711649432163
592541,울산광역시,31,남구,31140,53.32,138.22,2,35.51261530303724,129.33727133661122
592542,울산광역시,31,북구,31200,121.26,402.84,3,35.590762954485086,129.36174756488214
592543,울산광역시,31,중구,31110,24.99,73.5,2,35.563949203106006,129.34143522800957
592544,울산광역시,31,동구,31170,109.56,414.07,3,35.50707110835919,129.42757693028528
592545,울산광역시,31,남구,31140,225.39,671.42,4,35.51805947689515,129.33405412990078
592546,울산광역시,31,중구,31110,8.81,15.72,1,35.56229360424687,129.3281694754559
592547,울산광역시,31,중구,31110,73.45,251.38,2,35.55487522491681,129.34679904627555
592548,울산광역시,31,중구,31110,30.05,74.38,4,35.546431853604815,129.2948184265316
592549,울산광역시,31,울주군,31710,7.75,21.15,3,35.6508396497579,129.22361468621244
592550,울산광역시,31,중구,31110,52.23,96.68,2,35.551612004241456,129.31585953266446
592551,울산광역시,31,울주군,31710,12.01,29.85,4,35.5773572955216,129.08456749080628
592552,울산광역시,31,남구,31140,27.4,26.65,5,35.52983665805891,129.3287358510765
592553,울산광역시,31,중구,31110,50.0,167.87,4,35.579233228699295,129.3450008514938
592554,울산광역시,31,동구,31170,300.0,1044.57,4,35.522404760359784,129.42674640345416
592555,울산광역시,31,울주군,31710,17.16,47.52,1,35.61456458795778,129.15461798772307
592556,울산광역시,31,울주군,31710,216.5,601.43,6,35.56070125183264,129.22334280649503
592557,울산광역시,31,북구,31200,2.49,5.31,4,35.6368870755108,129.3481767943897
592558,울산광역시,31,울주군,31710,14.98,42.73,2,35.48508255836568,129.21337585977287
592559,울산광역시,31,울주군,31710,7.72,21.32,3,35.46688210344969,129.31557652329468
592560,울산광역시,31,울주군,31710,6.08,16.88,1,35.46843667521917,129.16464104960772
592561,울산광역시,31,남구,31140,148.85,440.29,2,35.520945393575836,129.31756284945223
592562,울산광역시,31,남구,31140,8.72,21.32,8,35.541282448879294,129.35318854278668
592563,울산광역시,31,중구,31110,19.11,64.35,1,35.58608696985331,129.29545807172371
592564,울산광역시,31,남구,31140,1.37,5.2,4,35.49622051587238,129.3524307119405
592565,울산광역시,31,북구,31200,21.97,71.89,3,35.59456650146912,129.3441542890868
592566,울산광역시,31,북구,31200,4.89,15.72,3,35.607688165669394,129.45585685598536
592567,울산광역시,31,북구,31200,1.63,5.29,5,35.63619491798251,129.32939391962705
592568,울산광역시,31,남구,31140,2.18,5.33,5,35.539467572555715,129.35426084756722
592569,울산광역시,31,북구,31200,3.42,11.36,4,35.64882036453122,129.40801304295235
592570,울산광역시,31,울주군,31710,1.34,3.73,8,35.34537748530712,129.29819593131154
592571,울산광역시,31,울주군,31710,7.65,20.95,1,35.63279182607625,129.2255471960368
592572,울산광역시,31,북구,31200,10.4,21.36,3,35.632368572685955,129.34920487638715
592573,울산광역시,31,울주군,31710,10.51,26.13,3,35.51818319546489,129.2381319351623
592574,울산광역시,31,울주군,31710,1.5,4.06,1,35.363343772486296,129.3039864980436
592575,울산광역시,31,울주군,31710,271.86,747.4,5,35.48333176430588,129.29490529029943
592576,울산광역시,31,울주군,31710,36.54,91.79,3,35.48501526445726,129.30595357892412
592577,울산광역시,31,북구,31200,3.26,10.48,2,35.602598759436994,129.42927538166552
592578,울산광역시,31,남구,31140,187.14,521.67,4,35.54503856495815,129.25619283704708
592579,울산광역시,31,중구,31110,31.52,77.59,3,35.55139323293562,129.33571043009522
592580,울산광역시,31,울주군,31710,12.16,33.2,1,35.610340715658076,129.12475288503762
592581,울산광역시,31,중구,31110,10.29,26.1,2,35.557578930808184,129.34684437787956
592582,울산광역시,31,북구,31200,9.78,31.74,2,35.62735253365953,129.31379019145024
592583,울산광역시,31,울주군,31710,5.01,13.74,3,35.56804541825519,129.21021546917402
592584,울산광역시,31,울주군,31710,6.44,17.64,4,35.546892931444496,129.16136543731733
592585,울산광역시,31,중구,31110,51.12,84.8,3,35.554743530100176,129.2762000589224
592586,울산광역시,31,울주군,31710,6.0,16.48,5,35.61439072174056,129.0762371899409
592587,울산광역시,31,울주군,31710,9.0,24.0,3,35.63173091536972,129.05217861102886
592588,울산광역시,31,울주군,31710,1.53,4.19,1,35.62926531447577,129.21776446094012
592589,울산광역시,31,울주군,31710,4.51,9.54,4,35.6882385964587,129.08386065870238
592590,울산광역시,31,울주군,31710,18.06,15.99,3,35.50437964648839,129.0802754833669
592591,울산광역시,31,울주군,31710,1.5,4.19,3,35.44637977778292,129.29431172298786
592592,울산광역시,31,남구,31140,4.38,16.5,2,35.50666939085671,129.30410007142126
592593,울산광역시,31,울주군,31710,18.36,50.16,2,35.51766920423248,129.10581370848647
592594,울산광역시,31,울주군,31710,10.64,29.47,2,35.51787973928117,129.1785877213818
592595,울산광역시,31,북구,31200,20.8,42.72,2,35.62962768391849,129.35247100590365
592596,울산광역시,31,울주군,31710,1.56,4.32,2,35.60810611297635,129.1699785248791
592597,울산광역시,31,북구,31200,9.27,15.93,1,35.561785789462526,129.37339086287997
592598,울산광역시,31,울주군,31710,29.5,82.95,3,35.547290312350974,129.11945734875468
592599,울산광역시,31,울주군,31710,12.88,37.44,1,35.38811969560011,129.34621641160925
592600,울산광역시,31,울주군,31710,5.01,13.77,1,35.62995002938881,129.14821498932042
592601,울산광역시,31,북구,31200,170.0,545.68,3,35.62868915282659,129.35576741379032
592602,울산광역시,31,남구,31140,4.36,10.66,2,35.53773938053089,129.34761471597102
592603,울산광역시,31,울주군,31710,4.5,12.21,3,35.545015544479696,129.16905902639937
592604,울산광역시,31,중구,31110,16.98,32.1,3,35.55868863802077,129.32810986041386
592605,울산광역시,31,울주군,31710,1.52,4.21,6,35.50607615601248,129.18723419670695
592606,울산광역시,31,울주군,31710,19.0,53.53,2,35.355575685535854,129.35447764515754
592607,울산광역시,31,울주군,31710,1.52,4.21,2,35.51985384233195,129.1609747943351
592608,울산광역시,31,북구,31200,5.07,16.59,3,35.594578831250345,129.34305087902584
592609,울산광역시,31,울주군,31710,3.1,8.46,2,35.649825417213655,129.23464310669073
592610,울산광역시,31,울주군,31710,4.5,12.51,2,35.40575135955636,129.30026660115422
592611,울산광역시,31,울주군,31710,7.51,17.93,3,35.52548387554325,129.22942286514333
592612,울산광역시,31,울주군,31710,6.0,16.52,4,35.346326059435,129.29381020570574
592613,울산광역시,31,울주군,31710,4.5,12.66,3,35.50520147676241,129.0891059307247
592614,울산광역시,31,남구,31140,5.48,18.68,2,35.506464911585816,129.32283778466632
592615,울산광역시,31,동구,31170,1.94,5.31,3,35.54999866941702,129.45591392349988
592616,울산광역시,31,북구,31200,1.69,5.49,3,35.65963906251227,129.3286787787914
592617,울산광역시,31,울주군,31710,36.2,94.66,3,35.460825034806945,129.20529792303392
592618,울산광역시,31,남구,31140,2.74,5.34,4,35.53512185757533,129.33985122853392
592619,울산광역시,31,울주군,31710,3.0,8.36,5,35.428199721188804,129.3083375993874
592620,울산광역시,31,울주군,31710,9.4,26.35,4,35.44916312013226,129.19961533844818
592621,울산광역시,31,울주군,31710,4.68,13.26,2,35.5472594695554,129.12276591173327
592622,울산광역시,31,울주군,31710,1.5,4.15,4,35.57406227223473,129.23899333576063
592623,울산광역시,31,남구,31140,1.37,5.2,3,35.47902246899467,129.35875412042427
592624,울산광역시,31,북구,31200,1.71,5.68,2,35.64867745162063,129.42015838166975
592625,울산광역시,31,울주군,31710,10.53,20.26,3,35.68910993094397,129.08718733553692
592626,울산광역시,31,북구,31200,5.13,17.04,2,35.648664398833525,129.42126249912442
592627,울산광역시,31,북구,31200,4.98,16.26,2,35.57645088414645,129.4299130379676
592628,울산광역시,31,북구,31200,7.8,21.28,4,35.59709649805781,129.35964778747814
592629,울산광역시,31,울주군,31710,10.5,27.58,2,35.62654345409244,129.12718855491013
592630,울산광역시,31,울주군,31710,4.5,12.45,5,35.56131888031851,129.2509315976734
592631,울산광역시,31,울주군,31710,20.34,47.68,3,35.53477400903367,129.10825469207086
592632,울산광역시,31,울주군,31710,168.0,472.63,4,35.55397036980698,129.26405400544272
592633,울산광역시,31,북구,31200,37.08,63.72,3,35.56271217952889,129.37120035466262
592634,울산광역시,31,북구,31200,1.64,5.21,4,35.593008700811204,129.322056253031
592635,울산광역시,31,울주군,31710,211.5,576.61,4,35.408632248324054,129.2837967555352
592636,울산광역시,31,남구,31140,21.92,55.35,3,35.531748319723675,129.3188426232022
592637,울산광역시,31,울주군,31710,3.0,8.36,2,35.668389925345004,129.08580087553023
592638,울산광역시,31,남구,31140,4.36,10.66,4,35.53861589827866,129.34983510746386
592639,울산광역시,31,울주군,31710,3.0,8.24,4,35.610785452215644,129.07618876406676
592640,울산광역시,31,울주군,31710,9.0,24.42,2,35.54499408662246,129.17126463492073
592641,울산광역시,31,북구,31200,1.66,5.42,1,35.57549714782391,129.43430941485147
592642,울산광역시,31,남구,31140,75.37,242.12,5,35.532478203720586,129.25048264246607
592643,울산광역시,31,울주군,31710,26.5,76.2,2,35.559846890201364,129.12625141948965
592644,울산광역시,31,울주군,31710,3.0,8.32,2,35.5201435816915,129.22272554517994
592645,울산광역시,31,중구,31110,9.64,21.32,2,35.57196081240858,129.26764719238463
592646,울산광역시,31,남구,31140,2.74,9.14,2,35.54108352545663,129.28921780132262
592647,울산광역시,31,울주군,31710,1.5,4.09,2,35.40539049479973,129.33329181141056
592648,울산광역시,31,남구,31140,1.37,5.2,3,35.49509479259139,129.37225231365852
592649,울산광역시,31,북구,31200,130.0,424.59,3,35.63350343371093,129.32824509283463
592650,울산광역시,31,울주군,31710,4.56,12.69,2,35.62672614071826,129.288386430047
592651,울산광역시,31,울주군,31710,2.98,7.86,6,35.60158268651979,129.09703638688867
592652,울산광역시,31,울주군,31710,3.01,5.33,10,35.56045831676122,129.0589658968105
592653,울산광역시,31,북구,31200,1.95,5.32,3,35.60066391182717,129.3630193586411
592654,울산광역시,31,남구,31140,155.0,505.17,5,35.51195698487005,129.3152106626623
592655,울산광역시,31,중구,31110,8.0,30.78,5,35.59389780215849,129.32317451712697
592656,울산광역시,31,울주군,31710,1.5,4.06,2,35.39103101083786,129.32755069650545
592657,울산광역시,31,울주군,31710,3.0,8.3,2,35.56996949457484,129.19810819536872
592658,울산광역시,31,남구,31140,65.0,210.95,5,35.52797317131727,129.33421858251788
592659,울산광역시,31,울주군,31710,6.68,18.32,3,35.56897995985985,129.20691970569496
592660,울산광역시,31,울주군,31710,1.93,5.24,3,35.41664958246546,129.29273375651744
592661,울산광역시,31,울주군,31710,4.56,12.45,5,35.61304462393701,129.1247908373351
592662,울산광역시,31,북구,31200,3.38,11.06,2,35.59282558391998,129.33860715306605
592663,울산광역시,31,남구,31140,2.74,8.62,3,35.50660955188182,129.30961118312405
592664,울산광역시,31,울주군,31710,1.5,4.2,2,35.522366570090625,129.0849277769495
592665,울산광역시,31,남구,31140,1.37,5.2,1,35.48483483386104,129.32248241682052
592666,울산광역시,31,북구,31200,2.03,5.33,2,35.6485905646291,129.3494782203396
592667,울산광역시,31,남구,31140,73.37,224.18,5,35.53151689232696,129.33979115055843
592668,울산광역시,31,중구,31110,8.81,10.69,1,35.57067034507935,129.30403560805482
592669,울산광역시,31,울주군,31710,4.77,13.26,4,35.575404219617496,129.10109189386785
592670,울산광역시,31,울주군,31710,1.52,4.21,2,35.51789053311469,129.177485291293
592671,울산광역시,31,울주군,31710,2.11,5.34,2,35.518621071254195,129.10031376046163
592672,울산광역시,31,울주군,31710,3.0,8.36,2,35.53742250004824,129.01234151945928
592673,울산광역시,31,울주군,31710,1.5,4.0,3,35.613636561308596,129.05966833518764
592674,울산광역시,31,울주군,31710,1.5,4.19,2,35.46217003509056,129.16014315951858
592675,울산광역시,31,북구,31200,4.92,15.63,2,35.61456536269774,129.3290350842307
592676,울산광역시,31,남구,31140,268.0,816.45,6,35.54412197406432,129.3411041901691
592677,울산광역시,31,동구,31170,118.0,457.66,4,35.5196880586299,129.42780079624882
592678,울산광역시,31,울주군,31710,1.5,4.19,3,35.643373997835454,129.15834634421137
592679,울산광역시,31,북구,31200,1.64,5.21,2,35.606624050201454,129.3134504374402
592680,울산광역시,31,울주군,31710,32.0,82.69,4,35.40416098200354,129.28042262061354
592681,울산광역시,31,울주군,31710,1.52,4.22,2,35.47012143743428,129.17678670531075
592682,울산광역시,31,울주군,31710,1.5,4.13,2,35.38175684232058,129.26795976444546
592683,울산광역시,31,울주군,31710,4.42,5.33,2,35.47957179868494,129.30917146057374
592684,울산광역시,31,울주군,31710,3.01,5.32,3,35.6326419024014,129.05108640531554
592685,울산광역시,31,동구,31170,120.0,399.1,5,35.5313906859441,129.42911130104974
592686,울산광역시,31,동구,31170,1.94,5.31,1,35.55903727855956,129.45387149839743
592687,울산광역시,31,남구,31140,1.37,5.2,2,35.47515421088855,129.38183040034883
592688,울산광역시,31,울주군,31710,4.12,10.7,2,35.434981095554804,129.17517240051998
592689,울산광역시,31,남구,31140,185.37,567.21,5,35.543122080550745,129.34991078807158
592690,울산광역시,31,울주군,31710,1.5,4.24,4,35.56639105812458,129.10096823526698
592691,울산광역시,31,북구,31200,1.66,5.42,3,35.593586784504,129.42911480876717
592692,울산광역시,31,울주군,31710,1.5,4.06,3,35.5015688833387,129.27535632863206
592693,울산광역시,31,울주군,31710,17.68,21.32,1,35.48494336379077,129.3125651317031
592694,울산광역시,31,울주군,31710,1.56,4.24,2,35.60341142493762,129.27697422599357
592695,울산광역시,31,울주군,31710,1.5,4.16,2,35.39071170274896,129.27360445537224
592696,울산광역시,31,울주군,31710,1.5,4.07,2,35.5466996164731,129.18121634744656
592697,울산광역시,31,울주군,31710,1.53,4.09,1,35.414203184027414,129.26846908704036
592698,울산광역시,31,울주군,31710,1.5,3.93,4,35.558524280080924,129.17035881093312
592699,울산광역시,31,울주군,31710,1.53,3.96,2,35.623766818907605,129.13487780604862
592700,울산광역시,31,울주군,31710,1.52,4.13,4,35.55907902735594,129.1118995703387
592701,울산광역시,31,울주군,31710,1.5,4.06,3,35.367742646333376,129.31396211886678
592702,울산광역시,31,울주군,31710,1.5,4.32,3,35.565275394066425,129.12412109037365
592703,울산광역시,31,울주군,31710,1.5,4.09,4,35.580972525262325,129.08351290275004
592704,울산광역시,31,울주군,31710,1.5,4.19,3,35.456708954374015,129.16557332122707
607589,울산광역시,31,북구,31200,58.01,196.99,2,35.53183000994668,129.39162574761414
607590,울산광역시,31,북구,31200,69.68,228.48,2,35.52635881194262,129.39704443450634
607591,울산광역시,31,남구,31140,101.16,170.76,3,35.53194038483199,129.3012015741405
607592,울산광역시,31,중구,31110,160.66,193.22,3,35.556627719990644,129.26850825371727
607593,울산광역시,31,중구,31110,129.18,279.97,2,35.56125778859318,129.34028711304623
607594,울산광역시,31,중구,31110,260.47,887.53,4,35.550024999457776,129.29597934539888
607595,울산광역시,31,울주군,31710,90.0,228.3,5,35.56067879259927,129.22554880076228
607596,울산광역시,31,남구,31140,65.91,131.72,3,35.54265969377535,129.31019839156428
607597,울산광역시,31,남구,31140,124.8,196.18,3,35.546655550350174,129.2738656445712
607598,울산광역시,31,중구,31110,118.36,144.69,3,35.551992864668,129.28056852613824
607599,울산광역시,31,남구,31140,101.46,233.62,3,35.523503569627444,129.33083649776046
607600,울산광역시,31,남구,31140,47.95,94.81,3,35.53544968329399,129.3100808664435
607601,울산광역시,31,남구,31140,97.8,245.69,3,35.535292758259054,129.32441480448722
607602,울산광역시,31,울주군,31710,237.0,647.26,3,35.43812562404017,129.30739706854865
607603,울산광역시,31,울주군,31710,48.68,108.57,2,35.431780853843144,129.31059844779628
607604,울산광역시,31,울주군,31710,15.0,42.4,2,35.56548974121428,129.10095587242617
607605,울산광역시,31,동구,31170,58.48,158.82,2,35.507084174131414,129.42647475739955
607606,울산광역시,31,동구,31170,88.08,181.52,2,35.4801128595185,129.42048685151698
607607,울산광역시,31,중구,31110,47.02,104.6,2,35.55334193309832,129.32250619447598
607608,울산광역시,31,동구,31170,83.66,145.75,2,35.49450630903513,129.4229451965653
607609,울산광역시,31,중구,31110,66.38,209.25,2,35.55228222284644,129.33682824760268
607610,울산광역시,31,중구,31110,74.01,137.49,2,35.55491222102342,129.3434904502285
607611,울산광역시,31,중구,31110,20.58,42.56,4,35.559747338279614,129.31378652175917
607612,울산광역시,31,남구,31140,16.44,39.9,3,35.5271207413106,129.32979366570675
607613,울산광역시,31,중구,31110,65.26,155.69,2,35.56493630053261,129.33372924247968
607614,울산광역시,31,남구,31140,50.69,111.18,2,35.52174976086983,129.3263969963173
607615,울산광역시,31,중구,31110,67.95,131.55,3,35.551922239827974,129.2871856401507
607616,울산광역시,31,남구,31140,101.8,220.98,3,35.5457074971068,129.27826243784025
607617,울산광역시,31,남구,31140,88.46,234.84,4,35.543869777347574,129.2815419946772
607618,울산광역시,31,중구,31110,38.93,88.1,2,35.55410919357813,129.33465252455088
607619,울산광역시,31,울주군,31710,1.5,4.19,4,35.4389189058772,129.31732334578228
607620,울산광역시,31,중구,31110,35.52,53.64,4,35.55201632561398,129.27836281635922
607621,울산광역시,31,중구,31110,65.77,148.0,4,35.5723164916144,129.31840545302217
607622,울산광역시,31,울주군,31710,7.58,20.66,2,35.59495641811394,129.13115895262712
607623,울산광역시,31,남구,31140,6.85,13.9,5,35.535023313314056,129.3486719836913
607624,울산광역시,31,북구,31200,19.56,65.4,3,35.65950411419791,129.34082616166364
607625,울산광역시,31,울주군,31710,9.12,24.78,2,35.55455203665215,129.11404308085363
607626,울산광역시,31,남구,31140,76.29,122.62,4,35.54774237290089,129.25623511066883
607627,울산광역시,31,남구,31140,2.74,8.84,3,35.52003206773961,129.3186504864608
607628,울산광역시,31,중구,31110,22.05,78.05,8,35.56941800755613,129.3360102330434
607629,울산광역시,31,남구,31140,24.46,64.32,4,35.544735750135054,129.28486463021767
607630,울산광역시,31,울주군,31710,20.93,57.33,1,35.573293924523355,129.13416358548398
607631,울산광역시,31,울주군,31710,12.25,33.67,2,35.457438350308074,129.1832120747221
607632,울산광역시,31,북구,31200,288.0,925.96,5,35.548455065899645,129.35661827075265
607633,울산광역시,31,울주군,31710,5.26,14.88,1,35.52147518039513,129.08381309858197
607634,울산광역시,31,북구,31200,102.78,342.18,5,35.66040533621991,129.34084126272958
607635,울산광역시,31,울주군,31710,12.01,30.44,1,35.613597541904525,129.06408347956938
607636,울산광역시,31,북구,31200,18.0,26.7,1,35.54270831341075,129.38629958463537
607637,울산광역시,31,북구,31200,22.96,72.94,2,35.61275068955144,129.330108864608
607638,울산광역시,31,울주군,31710,1.56,4.24,3,35.59985321177092,129.2725027658291
607639,울산광역시,31,울주군,31710,1.52,4.21,1,35.505368965807044,129.16738025386866
607640,울산광역시,31,울주군,31710,1.93,5.33,2,35.48336727474774,129.29159955955927
607641,울산광역시,31,울주군,31710,9.0,25.14,3,35.447610211761074,129.1742548100793
607642,울산광역시,31,남구,31140,12.32,22.58,4,35.505708295468516,129.30959651626878
607643,울산광역시,31,울주군,31710,24.0,67.36,2,35.56406849862506,129.24656158812198
607644,울산광역시,31,울주군,31710,1.5,4.19,3,35.44505564974272,129.15879527906725
607645,울산광역시,31,울주군,31710,1.5,4.09,2,35.546656213946704,129.18562763503422
607646,울산광역시,31,울주군,31710,130.5,381.72,4,35.56534733754689,129.11639937826527
607647,울산광역시,31,울주군,31710,1.52,4.15,2,35.594086222736344,129.12783576038814
