,PR_per_PY,latitude,longitude,SB_score,CLSS,SB_worker_score
1194,3688628.59931674,35.626158800765445,129.3402678932516,98.52050999999999,9,9.6666715
649,4734837.278106509,35.626973616825985,129.3480099575253,73.824678,4,0.0
427,3898943.500229674,35.62706002797751,129.34028296953323,70.394894,5,9.53012515
994,4630486.078338839,35.62714594371772,129.33255594874507,22.376608,5,8.832
516,2846017.6991150444,35.627775475544034,129.35685602321604,23.989036999999996,4,1.1367325499999998
533,3276008.4925690023,35.62785006033265,129.35023285071406,76.231775,5,83.8597276
648,4005439.7098821397,35.627985853768436,129.33809030483405,81.15144499999998,5,38.94334644999999
209,3937212.863705972,35.62799813796178,129.3369864330064,41.443938,5,14.28770725
298,3973915.7762413574,35.6280104120443,129.335882560511,164.96050999999997,5,4.120271271999999
669,3981455.0641940087,35.628022676015966,129.3347786873485,111.377637,5,16.25
1069,3107683.7827853714,35.6287512835924,129.35024803977234,153.076696,5,24.180671800000002
1195,3543001.6863406408,35.62878844072095,129.34693640726542,38.571258,4,4.189419427
1133,3002290.950744559,35.62966490294162,129.3491593402938,102.713647,6,0.6975
1317,3047801.963294921,35.62967728906014,129.34805545040882,130.082535,5,3.41
482,5899291.896144768,35.63076309736344,129.3315120015453,34.932032,4,80.758033243
1444,2988201.20057959,35.63145495252969,129.35029361099316,114.254109,2,4.2248779
909,2907689.4153036284,35.631492113339256,129.34698186703918,136.88066600000002,4,6.8783937
966,5079301.075268817,35.63165209186067,129.3326309067959,25.651840999999997,3,1.9793298999999998
953,2874576.2711864407,35.632393337264745,129.34699702164258,96.143408,4,8.8582956
317,2443631.0395314787,35.63494779921361,129.36029002329857,65.614373,4,3.8543996
817,2448844.884488449,35.634960288918194,129.35918606587182,43.539730999999996,5,0.618768
247,2931372.5490196077,35.635097008199395,129.34704248948952,7.150746999999999,3,11.5925923
1448,2039091.806515301,35.63519567179306,129.33821074639496,123.774181,5,1.0987525269999998
1058,2678678.678678679,35.63587398777168,129.3580973889228,68.18362699999999,4,6.350947200000001
793,3003525.560312264,35.635998231563654,129.34705764678424,128.34714499999998,3,2.64
1478,2847457.627118644,35.6367752068933,129.3581126707579,51.321196,5,1.08454395
831,2517370.083261556,35.63678767719511,129.3570086872012,110.519359,4,2.7838735499999996
806,1668330.560177482,35.638058314829024,129.3239037662525,63.49214599999999,4,0.718614
1356,2581968.9119170983,35.63862746852961,129.35372719907144,151.280162,4,2.3608288
1242,3007225.1072476855,35.63952868887507,129.3537424333887,177.60607,4,1.6824666499999998
226,5331436.699857753,35.639541119952774,129.3526384099603,70.408902,4,7.5158926
1299,6152297.367062468,35.64042990908013,129.35375766838231,38.892610999999995,5,1.32503615
859,4958093.869731801,35.64045476194119,129.35154959607172,130.930755,4,9.21731685
267,5231863.442389758,35.642257203571354,129.35158001852884,36.094556999999995,3,17.593666
366,1998009.5541401275,35.645084542766,129.34058463576042,160.004307,5,1.32
1364,2099753.997539975,35.64509685490243,129.33948052991502,195.046854,5,0.3975
502,2331658.2914572866,35.65318323020038,129.34182468969948,60.69358,5,0.935198
1316,1805642.63322884,35.65860289203563,129.34081106126806,55.50986900000001,5,5.592074750000001
1125,1661399.5485327314,35.65947944654808,129.34303476803774,36.927065,5,10.011909649999998
460,2207941.80054562,35.65949178543421,129.34193046518615,94.91109900000001,5,3.91353685
552,2269072.7699530516,35.65955332802797,129.33640894087515,125.66705399999998,4,6.361936099999999
846,1908290.1554404146,35.66040533621991,129.34084126272958,56.712861,5,4.8968577500000015
