,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,b'ID\xbd\xc5\xb1\xd4\xba\xce\xbf\xa9',len
426,1610030600,1610009800,1610010800,0,0,104,000,0,b'\xc2\xfc\xbf\xdc\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610009800,OEXT1610010800,OEXT1610030600,,icsi,161,00000,,0.00178289893925
427,1610030500,1610010800,1610009800,0,0,104,000,0,b'\xc2\xfc\xbf\xdc\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610010800,OEXT1610009800,OEXT1610030500,,icsi,161,00000,,0.00179321681279
428,1610029200,1610009300,1610009800,0,0,104,000,0,b'\xc2\xfc\xbf\xdc\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610009300,OEXT1610009800,OEXT1610029200,,icsi,161,00000,,0.00471276075783
429,1610029100,1610009800,1610009300,0,0,104,000,0,b'\xc2\xfc\xbf\xdc\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610009800,OEXT1610009300,OEXT1610029100,,icsi,161,00000,,0.00470741577265
430,1610008800,1610009000,1610001000,0,0,104,000,0,b'\xbc\xad\xc7\xd8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610009000,OEXT1610001000,OEXT1610008800,,icsi,161,00000,,0.00502326919444
431,1610024500,1610007400,1610008100,0,0,104,002,0,b'\xbc\xad\xc7\xd8\xb7\xce',0,000,0,0,0,0,b'\xc0\xce\xc3\xb5\xc7\xd7\xc1\xf6\xc7\xcf\xc2\xf7\xb5\xb5',5,,,OEXT1610007400,OEXT1610008100,OEXT1610024500,,icsi,161,00000,,0.00582451772377
432,1610025800,1610008100,1610008000,0,0,104,000,0,b'\xbc\xad\xc7\xd8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610008100,OEXT1610008000,OEXT1610025800,,icsi,161,00000,,0.00325000041052
433,1610025700,1610008000,1610008100,0,0,104,000,0,b'\xbc\xad\xc7\xd8\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610008000,OEXT1610008100,OEXT1610025700,,icsi,161,00000,,0.00325000041055
434,1610033800,1610010800,1610012000,0,0,104,000,0,b'\xc2\xfc\xbf\xdc\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610010800,OEXT1610012000,OEXT1610033800,,icsi,161,00000,,0.003483218556
435,1610033700,1610012000,1610010800,0,0,104,000,0,b'\xc2\xfc\xbf\xdc\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610012000,OEXT1610010800,OEXT1610033700,,icsi,161,00000,,0.00347346761382
436,1610013600,1610003800,1610003500,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1610003800,OEXT1610003500,OEXT1610013600,,icsi,161,00000,,0.00158552090657
437,1610044900,1610015400,1610014900,0,0,104,000,0,b'\xc1\xdf\xbe\xd3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610015400,OEXT1610014900,OEXT1610044900,,icsi,161,00000,,0.000704959878153
438,1610045000,1610014900,1610015400,0,0,104,000,0,b'\xc1\xdf\xbe\xd3\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610014900,OEXT1610015400,OEXT1610045000,,icsi,161,00000,,0.000865863136648
439,1610026600,1610008500,1610008700,0,0,104,000,0,b'\xbf\xf9\xb9\xcc\xb5\xb5\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610008500,OEXT1610008700,OEXT1610026600,,icsi,161,00000,,0.00146650377416
440,1610026500,1610008700,1610008500,0,0,104,000,0,b'\xbf\xf9\xb9\xcc\xb5\xb5\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610008700,OEXT1610008500,OEXT1610026500,,icsi,161,00000,,0.00142011837811
441,1610043800,1610016700,1610014500,0,0,104,000,0,b'\xb0\xf8\xc7\xd7\xba\xcf\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610016700,OEXT1610014500,OEXT1610043800,,icsi,161,00000,,0.0165276285149
442,1610043700,1610014500,1610016700,0,0,104,000,0,b'\xb0\xf8\xc7\xd7\xba\xcf\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610014500,OEXT1610016700,OEXT1610043700,,icsi,161,00000,,0.0164883137303
443,1610048600,1610016800,1610016700,0,0,104,003,0,b'\xb0\xf8\xc7\xd7\xba\xcf\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610016800,OEXT1610016700,OEXT1610048600,,icsi,161,00000,,0.00182585097119
444,1610029700,1610009600,1610009500,0,0,104,000,0,b'\xc1\xdf\xba\xc0\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610009600,OEXT1610009500,OEXT1610029700,,icsi,161,00000,,0.00124259886323
445,1610036400,1610012100,1610011900,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610012100,OEXT1610011900,OEXT1610036400,,icsi,161,00000,,0.00118624667635
446,1610036300,1610011900,1610012100,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610011900,OEXT1610012100,OEXT1610036300,,icsi,161,00000,,0.00118627382274
447,1610010400,1610011900,1610001800,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610011900,OEXT1610001800,OEXT1610010400,,icsi,161,00000,,0.00110951646252
448,1610010300,1610001800,1610011900,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001800,OEXT1610011900,OEXT1610010300,,icsi,161,00000,,0.00110951610051
449,1610030200,1610010300,1610009700,0,0,104,000,0,b'\xc1\xdf\xba\xc0\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610010300,OEXT1610009700,OEXT1610030200,,icsi,161,00000,,0.000557690551474
450,1610030100,1610009700,1610010300,0,0,104,000,0,b'\xc1\xdf\xba\xc0\xb7\xce',0,000,0,0,0,0,,5,,,OEXT1610009700,OEXT1610010300,OEXT1610030100,,icsi,161,00000,,0.000557690551474
451,1610008000,1610008200,1610000900,0,0,103,000,42,b'\xb1\xb9\xb5\xb542\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xb0\xe6\xc0\xce\xb7\xce',5,,,OEXT1610008200,OEXT1610000900,OEXT1610008000,,icsi,161,00000,,0.00328660691783
452,1610007900,1610000900,1610008200,0,0,103,000,42,b'\xb1\xb9\xb5\xb542\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xb0\xe6\xc0\xce\xb7\xce',5,,,OEXT1610000900,OEXT1610008200,OEXT1610007900,,icsi,161,00000,,0.00328941383775
453,1610008200,1610000900,1610008300,0,0,103,000,42,b'\xb1\xb9\xb5\xb542\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xdf\xba\xc0\xb7\xce',5,,,OEXT1610000900,OEXT1610008300,OEXT1610008200,,icsi,161,00000,,0.00210903103477
454,1610008100,1610008300,1610000900,0,0,103,000,42,b'\xb1\xb9\xb5\xb542\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xdf\xba\xc0\xb7\xce',5,,,OEXT1610008300,OEXT1610000900,OEXT1610008100,,icsi,161,00000,,0.00210899283512
455,1610026400,1610008400,1610008900,0,0,103,000,42,b'\xb1\xb9\xb5\xb542\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xdf\xba\xc0\xb7\xce',5,,,OEXT1610008400,OEXT1610008900,OEXT1610026400,,icsi,161,00000,,0.00248550770786
456,1610026300,1610008900,1610008400,0,0,103,000,42,b'\xb1\xb9\xb5\xb542\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xdf\xba\xc0\xb7\xce',5,,,OEXT1610008900,OEXT1610008400,OEXT1610026300,,icsi,161,00000,,0.00248518677033
457,1610009400,1610001200,1610008900,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xb0\xb3\xc7\xd7\xb7\xce',5,,,OEXT1610001200,OEXT1610008900,OEXT1610009400,,icsi,161,00000,,0.00119940149697
458,1610003900,1610002000,1610001900,0,0,104,000,0,b'\xbb\xf5\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610002000,OEXT1610001900,OEXT1610003900,,icsi,161,00000,,0.00231918437239
459,1610003300,1610001700,1610001600,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001700,OEXT1610001600,OEXT1610003300,,icsi,161,00000,,0.00177583602151
460,1610002301,1610001500,1610001200,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001500,OEXT1610001200,OEXT1610002301,,icsi,161,00000,,0.00654594366579
461,1610003100,1610001600,1610001500,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001600,OEXT1610001500,OEXT1610003100,,icsi,161,00000,,0.00192489622674
462,1610003500,1610001800,1610001700,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001800,OEXT1610001700,OEXT1610003500,,icsi,161,00000,,0.0013077257392
463,1610003700,1610001900,1610001800,0,0,104,000,0,b'\xbb\xf5\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610001900,OEXT1610001800,OEXT1610003700,,icsi,161,00000,,0.00100143250743
464,1610010700,1610002000,1620000700,0,0,103,001,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xb8\xb8\xbc\xae\xb0\xed\xb0\xa1\xb1\xb3',5,,,OEXT1610002000,OEXT1620000700,OEXT1610010700,,icsi,161,00000,,0.000829455685831
465,1610004000,1610001900,1610002000,0,0,104,000,0,b'\xbb\xf5\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610001900,OEXT1610002000,OEXT1610004000,,icsi,161,00000,,0.00224466674064
466,1610003400,1610001600,1610001700,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001600,OEXT1610001700,OEXT1610003400,,icsi,161,00000,,0.00175437486747
467,1610002401,1610001200,1610001500,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001200,OEXT1610001500,OEXT1610002401,,icsi,161,00000,,0.00654233442203
468,1610003200,1610001500,1610001600,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001500,OEXT1610001600,OEXT1610003200,,icsi,161,00000,,0.00192489592495
469,1610003600,1610001700,1610001800,0,0,103,000,6,b'\xb1\xb9\xb5\xb56\xc8\xa3\xbc\xb1',0,000,0,0,0,0,b'\xc1\xa6\xb9\xb0\xb7\xae\xb1\xe6',5,,,OEXT1610001700,OEXT1610001800,OEXT1610003600,,icsi,161,00000,,0.00127243447525
470,1610003800,1610001800,1610001900,0,0,104,000,0,b'\xbb\xf5\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610001800,OEXT1610001900,OEXT1610003800,,icsi,161,00000,,0.000988704766879
471,1610000700,1610000300,1610000100,0,0,104,000,0,-,0,104,0,5,0,0,,5,,,OEXT1610000300,OEXT1610000100,OEXT1610000700,,icsi,161,00000,,0.00292672781415
472,1610000200,1610000200,1610000100,0,0,104,000,0,-,0,104,0,5,0,0,,5,,,OEXT1610000200,OEXT1610000100,OEXT1610000200,,icsi,161,00000,,0.00787703315725
473,1610000600,1610000300,1610000200,0,0,104,000,0,-,0,000,0,5,0,0,,5,,,OEXT1610000300,OEXT1610000200,OEXT1610000600,,icsi,161,00000,,0.00790926538891
474,1610000100,1610000100,1610000200,0,0,104,000,0,-,0,104,0,5,0,0,,5,,,OEXT1610000100,OEXT1610000200,OEXT1610000100,,icsi,161,00000,,0.00708238130751
475,1610006400,1610003000,1610003100,0,0,101,003,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xbf\xb5\xc1\xbe\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,5,,,OEXT1610003000,OEXT1610003100,OEXT1610006400,,highway,161,00000,,0.0557864562723
476,1610006000,1610003000,1610002900,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,5,,,OEXT1610003000,OEXT1610002900,OEXT1610006000,,highway,161,00000,,0.00882244736302
477,1610004800,1610002300,1610002100,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,000,0,5,0,0,,5,,,OEXT1610002300,OEXT1610002100,OEXT1610004800,,highway,161,00000,,0.00805142038024
478,1610006800,1680004000,1610003100,0,0,101,003,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xbf\xb5\xc1\xbe\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,5,,,OEXT1680004000,OEXT1610003100,OEXT1610006800,,highway,161,00000,,0.0593871973644
479,1610001600,1610000700,1610000800,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,5,,,OEXT1610000700,OEXT1610000800,OEXT1610001600,,highway,161,00000,,0.0115790403667
480,1610000500,1610000200,1610000300,0,0,104,000,0,-,0,000,0,5,0,0,,5,,,OEXT1610000200,OEXT1610000300,OEXT1610000500,,icsi,161,00000,,0.00764560014763
481,1610001400,1610000600,1610000800,0,0,104,000,0,-,0,000,0,5,0,0,,5,,,OEXT1610000600,OEXT1610000800,OEXT1610001400,,icsi,161,00000,,0.0106175776125
482,1610001300,1610000800,1610000600,0,0,104,000,0,-,0,000,0,5,0,0,,5,,,OEXT1610000800,OEXT1610000600,OEXT1610001300,,icsi,161,00000,,0.0105570989451
483,1610003000,1610002100,1610000800,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,000,0,5,0,0,,5,,,OEXT1610002100,OEXT1610000800,OEXT1610003000,,highway,161,00000,,0.0216536021145
484,1610004900,1610002400,1610002200,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,000,0,5,0,0,,5,,,OEXT1610002400,OEXT1610002200,OEXT1610004900,,highway,161,00000,,0.0056579164091
485,1610004500,1610002200,1610002100,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,5,,,OEXT1610002200,OEXT1610002100,OEXT1610004500,,highway,161,00000,,0.00517659089137
486,1610050500,1610018300,1610018200,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000038,,TMPID000000001,TMPID000000002,,,,161,60140,,0.00579695126029
487,1610050600,1610018200,1610018300,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000039,,TMPID000000002,TMPID000000001,,,,161,60140,,0.00576423561333
488,1610050700,1610017500,1610017600,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,101,0,5,0,0,,1,TMPID000000017,,TMPID000000013,TMPID000000011,,,,161,60140,,0.0106758055272
489,1610051300,1610017700,1610018000,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000011,,TMPID000000005,TMPID000000004,,,,161,60140,,0.00300174488292
490,1610051400,1610017900,1610018000,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,101,0,5,0,0,,1,TMPID000000012,,TMPID000000010,TMPID000000004,,,,161,60140,,0.00803208327748
491,1610051500,1610017600,1610017400,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,104,0,5,0,0,,1,TMPID000000013,,TMPID000000011,TMPID000000014,,,,161,60140,,0.00548973783939
492,1610051600,1610018000,1610017900,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,104,0,5,0,0,,1,TMPID000000014,,TMPID000000004,TMPID000000010,,,,161,60140,,0.010497200547
493,1610051700,1610017800,1610017600,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,101,0,5,0,0,,1,TMPID000000015,,TMPID000000012,TMPID000000011,,,,161,60140,,0.00498508551778
494,1610051800,1610018100,1610017900,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,104,0,5,0,0,,1,TMPID000000016,,TMPID000000003,TMPID000000010,,,,161,60140,,0.00671795060137
495,1610051900,1610017900,1610018100,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,101,0,5,0,0,,1,TMPID000000018,,TMPID000000010,TMPID000000003,,,,161,60140,,0.0128624896732
496,1610049300,1610017600,1610017900,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,101,0,5,0,0,,1,TMPID000000019,,TMPID000000011,TMPID000000010,,,,161,60140,,0.00264180228045
497,1610049400,1610017900,1610017600,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,104,0,5,0,0,,1,TMPID000000020,,TMPID000000010,TMPID000000011,,,,161,60140,,0.00268212530531
498,1610049500,1610017600,1610017800,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000021,,TMPID000000011,TMPID000000012,,,,161,60140,,0.00772133088401
499,1610049600,1610002100,1610018200,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,1,TMPID000000025,,,TMPID000000002,,,,161,60140,,0.00720277042092
500,1610049700,1610018200,1610002300,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,1,TMPID000000026,,TMPID000000002,,,,,161,60140,,0.00809887759765
501,1610049800,1610018200,1610002100,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,1,TMPID000000027,,TMPID000000002,,,,,161,60140,,0.0132096576789
502,1610050800,1610017700,1640017100,0,0,101,003,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000002,,TMPID000000005,TMPID000000006,,,,161,60140,,0.140253260171
503,1610049900,1610002200,1610018300,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,000,0,5,0,0,,1,TMPID000000028,,,TMPID000000001,,,,161,60140,,0.00466212320285
504,1610050000,1610018300,1610002200,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,000,0,5,0,0,,1,TMPID000000029,,TMPID000000001,,,,,161,60140,,0.00444322700855
505,1610050100,1610017600,1610017500,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,104,0,5,0,0,,1,TMPID000000030,,TMPID000000011,TMPID000000013,,,,161,60140,,0.00480512428709
506,1610050200,1610002300,1610018200,0,0,101,000,130,b'\xc0\xce\xc3\xb5\xb1\xb9\xc1\xa6\xb0\xf8\xc7\xd7\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce',0,101,0,5,0,0,,1,TMPID000000031,,,TMPID000000002,,,,161,60140,,0.0161129459797
507,1610050300,1610018100,1610018000,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000032,,TMPID000000003,TMPID000000004,,,,161,60140,,0.0102587915126
508,1610050400,1610018000,1610018100,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000033,,TMPID000000004,TMPID000000003,,,,161,60140,,0.0102994013264
509,1610050900,1640017100,1610017700,0,0,101,003,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000003,,TMPID000000006,TMPID000000005,,,,161,60140,,0.140101838107
510,1610051000,1610018200,1610018100,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000004,,TMPID000000002,TMPID000000003,,,,161,60140,,0.00920863035738
511,1610051100,1610018100,1610018200,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,1,TMPID000000005,,TMPID000000003,TMPID000000002,,,,161,60140,,0.00922169069555
512,1610051200,1610018000,1610017700,0,0,101,000,110,b'\xc1\xa62\xb0\xe6\xc0\xce\xb0\xed\xbc\xd3\xb5\xb5\xb7\xce \xc0\xce\xc3\xb5\xb4\xeb\xb1\xb3',0,000,0,5,0,0,,5,TMPID000000010,,TMPID000000004,TMPID000000005,,,,161,60140,,0.00298607596104
513,1620004400,1620000700,1620004100,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1620000700,OEXT1620004100,OEXT1620004400,,icsi,162,00000,,0.00327289879668
514,1620004300,1620004100,1620000700,0,0,104,000,0,-,0,000,0,0,0,0,,5,,,OEXT1620004100,OEXT1620000700,OEXT1620004300,,icsi,162,00000,,0.00321501773193
515,1620002800,1620001800,1610008600,0,0,104,000,0,b'\xbb\xfb\xb0\xf1\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1620001800,OEXT1610008600,OEXT1620002800,,icsi,162,00000,,0.00522259178937
516,1620002700,1610008600,1620001800,0,0,104,000,0,b'\xbb\xfb\xb0\xf1\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1610008600,OEXT1620001800,OEXT1620002700,,icsi,162,00000,,0.00520386386094
517,1620010200,1620003600,1620004000,0,0,104,000,0,b'\xbf\xb0\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1620003600,OEXT1620004000,OEXT1620010200,,icsi,162,00000,,0.00243707590182
518,1620010100,1620004000,1620003600,0,0,104,000,0,b'\xbf\xb0\xc0\xfc\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1620004000,OEXT1620003600,OEXT1620010100,,icsi,162,00000,,0.00243921604373
519,1620009200,1620003500,1620002700,0,0,104,000,0,b'\xbc\xdb\xc7\xf6\xc7\xd0\xb1\xb3\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1620003500,OEXT1620002700,OEXT1620009200,,icsi,162,00000,,0.00470233693234
520,1620009100,1620002700,1620003500,0,0,104,000,0,b'\xbc\xdb\xc7\xf6\xc7\xd0\xb1\xb3\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1620002700,OEXT1620003500,OEXT1620009100,,icsi,162,00000,,0.00466203546588
521,1620003800,1620002800,1620000400,0,0,104,000,0,b'\xba\xc0\xbc\xf6\xb4\xeb\xb1\xe6',0,000,0,0,0,0,,5,,,OEXT1620002800,OEXT1620000400,OEXT1620003800,,icsi,162,00000,,0.000874843107143
