,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60,POP_70,POP_80_O,latitude,longitude
107221,울산광역시,31,남구,31140,51.49021,0.05366,9.49892,18.65924,17.64345,4.99096,0.53666,0.05366,0.05366,35.536850486738274,129.34649698981667
107222,울산광역시,31,동구,31170,29.77403,0.0,7.44352,9.92467,9.92468,2.48116,0.0,0.0,0.0,35.4783882211206,129.4138443599078
107223,울산광역시,31,동구,31170,21.31969,0.0,3.64784,10.5653,2.43189,4.06669,0.60797,0.0,0.0,35.48013883443329,129.41828323446123
107224,울산광역시,31,남구,31140,13.98286,0.0,8.38972,5.59314,0.0,0.0,0.0,0.0,0.0,35.531455385870174,129.34530388106657
107225,울산광역시,31,남구,31140,4.61888,0.0,0.87977,1.75959,1.53961,0.43991,0.0,0.0,0.0,35.54619245168131,129.31687373497087
107226,울산광역시,31,남구,31140,5.32538,0.0,0.0,0.0,5.32538,0.0,0.0,0.0,0.0,35.52341797973975,129.33855357689532
107227,울산광역시,31,동구,31170,68.07914,0.0,9.72559,16.20932,12.96745,22.69305,6.48373,0.0,0.0,35.48800134370548,129.43936240543883
107228,울산광역시,31,동구,31170,18.43533,0.0,0.0,18.43533,0.0,0.0,0.0,0.0,0.0,35.49629570917869,129.4240790780111
107229,울산광역시,31,북구,31200,19.16845,0.0,0.2457,12.07937,3.53088,3.20331,0.0819,0.02729,0.0,35.618788153671304,129.35449595309967
107230,울산광역시,31,동구,31170,64.88412,0.0,15.44762,24.65902,22.26607,1.72772,0.02186,0.00728,0.75455,35.53775143661074,129.4248130692054
107233,울산광역시,31,북구,31200,64.71707,0.0,10.57658,24.04883,26.94449,0.50304,2.59383,0.0503,0.0,35.63238096003151,129.3481009493515
107239,울산광역시,31,북구,31200,21.84958,0.0,4.95706,9.16424,5.38634,2.02968,0.31226,0.0,0.0,35.57188707136841,129.3570141108166
107240,울산광역시,31,북구,31200,44.32891,0.0,11.44267,15.04655,12.43371,4.68513,0.72085,0.0,0.0,35.55656615544533,129.3567552406129
107241,울산광역시,31,북구,31200,44.10301,0.0,11.38434,14.96987,12.37039,4.66131,0.7171,0.0,0.0,35.55204755426825,129.3577819604285
107242,울산광역시,31,울주군,31710,23.5963,0.0,3.44975,11.17717,7.03748,1.9319,0.0,0.0,0.0,35.56771923436139,129.24220522304412
107243,울산광역시,31,북구,31200,32.12326,0.0,4.01541,20.07703,8.03082,0.0,0.0,0.0,0.0,35.54098191002343,129.3796525550955
107248,울산광역시,31,울주군,31710,45.73097,0.0,8.41151,10.78842,21.46095,4.85401,0.21608,0.0,0.0,35.4309035260542,129.30838143423426
107249,울산광역시,31,울주군,31710,1.04178,0.0,0.0,0.0,1.04178,0.0,0.0,0.0,0.0,35.48058719236926,129.21220605511365
107250,울산광역시,31,울주군,31710,11.26813,0.0,2.81703,0.70426,4.92982,2.81702,0.0,0.0,0.0,35.55363026629649,129.11623646457502
107251,울산광역시,31,울주군,31710,13.34346,0.0,4.55065,4.55066,2.62245,1.31121,0.30849,0.0,0.0,35.70880991576383,129.19576683045096
107252,울산광역시,31,울주군,31710,43.04071,0.0,14.44462,14.44463,6.54022,5.29406,2.31718,0.0,0.0,35.70961170767615,129.2057258256395
107253,울산광역시,31,울주군,31710,0.97966,0.0,0.33409,0.3341,0.19252,0.09628,0.02267,0.0,0.0,35.711491675955266,129.19801748388076
107254,울산광역시,31,울주군,31710,2.18419,0.0,2.18419,0.0,0.0,0.0,0.0,0.0,0.0,35.70053232984681,129.21221933827255
107255,울산광역시,31,울주군,31710,17.23586,0.0,2.69514,6.42812,7.1019,1.0107,0.0,0.0,0.0,35.41502308329944,129.27619016842118
107256,울산광역시,31,울주군,31710,12.44553,0.0,3.98257,4.31444,2.73802,1.07862,0.33188,0.0,0.0,35.55896622140474,129.1240327509859
107257,울산광역시,31,울주군,31710,5.73699,0.0,1.65176,1.8004,1.46467,0.66112,0.14137,0.01767,0.0,35.63885690937287,129.15938523530247
107258,울산광역시,31,북구,31200,3.62757,0.0,0.0,1.20919,0.0,2.41838,0.0,0.0,0.0,35.581775662912825,129.3593881751259
107260,울산광역시,31,울주군,31710,2.71554,0.0,1.35777,0.0,1.35777,0.0,0.0,0.0,0.0,35.670000288960246,129.20070963887417
107261,울산광역시,31,울주군,31710,7.23592,0.0,0.66861,1.00292,2.31168,3.21928,0.03343,0.0,0.0,35.48812598288729,129.1792541767759
107262,울산광역시,31,울주군,31710,0.71217,0.0,0.0,0.71217,0.0,0.0,0.0,0.0,0.0,35.62162101233801,129.07412628526356
107263,울산광역시,31,울주군,31710,1.74368,0.0,1.74368,0.0,0.0,0.0,0.0,0.0,0.0,35.42927947141665,129.20482652827653
107264,울산광역시,31,울주군,31710,1.74368,0.0,0.0,0.0,0.0,0.0,1.74368,0.0,0.0,35.43384094896549,129.1993874590115
107265,울산광역시,31,울주군,31710,61.07152,0.0,6.97761,16.95915,26.92741,10.16749,0.03986,0.0,0.0,35.460836057442926,129.20419628267666
107266,울산광역시,31,울주군,31710,11.34955,0.0,2.36446,1.89158,5.67481,0.94582,0.47288,0.0,0.0,35.57444209602774,129.10769892521046
107267,울산광역시,31,북구,31200,3.21023,0.0,0.0,0.0,3.21023,0.0,0.0,0.0,0.0,35.63154151951745,129.34256619901785
107268,울산광역시,31,울주군,31710,0.90768,0.0,0.06483,0.22691,0.29176,0.29176,0.03242,0.0,0.0,35.702566895722,129.1890426150488
107269,울산광역시,31,울주군,31710,3.84749,0.0,0.80157,1.2825,1.44282,0.24045,0.0,0.08015,0.0,35.535603957149185,129.11598601165898
110640,울산광역시,31,울주군,31710,4.13218,0.0435,0.95692,1.17441,1.65286,0.21749,0.087,0.0,0.0,35.404067084384806,129.28922929702713
110641,울산광역시,31,남구,31140,5.45139,0.0,3.52737,1.60335,0.32067,0.0,0.0,0.0,0.0,35.49814631524039,129.34144011776954
110642,울산광역시,31,남구,31140,0.32067,0.0,0.0,0.32067,0.0,0.0,0.0,0.0,0.0,35.4990352744757,129.3425572390459
110643,울산광역시,31,울주군,31710,6.52402,0.0,0.56731,3.02562,2.1747,0.5673,0.18909,0.0,0.0,35.569781941812145,129.12418420674695
110644,울산광역시,31,중구,31110,39.45883,0.0,4.05898,11.40469,12.73251,10.23892,0.36565,0.65808,0.0,35.55507148877576,129.32915313129348
110645,울산광역시,31,북구,31200,4.55323,0.0,0.0,4.55323,0.0,0.0,0.0,0.0,0.0,35.65505948381643,129.33522944872666
110646,울산광역시,31,북구,31200,19.31691,0.0,3.86338,15.45353,0.0,0.0,0.0,0.0,0.0,35.58619424030402,129.36718751813947
110647,울산광역시,31,북구,31200,4.53333,0.0,0.0,0.0,4.53333,0.0,0.0,0.0,0.0,35.58345289890916,129.37045119354394
110648,울산광역시,31,북구,31200,1.62183,0.0,0.0,0.0,1.62183,0.0,0.0,0.0,0.0,35.541007176648506,129.37744723573994
111151,울산광역시,31,울주군,31710,3.11222,0.0,0.32761,1.47418,1.31043,0.0,0.0,0.0,0.0,35.41051667191357,129.27611894850108
111152,울산광역시,31,울주군,31710,10.71509,0.0,1.12791,5.07557,4.51161,0.0,0.0,0.0,0.0,35.4032010910245,129.28591245026152
111155,울산광역시,31,울주군,31710,102.90424,0.03213,23.4801,23.64069,50.27104,3.66422,1.81606,0.0,0.0,35.405846065742494,129.29145977991263
111162,울산광역시,31,울주군,31710,0.62769,0.0,0.06823,0.23197,0.19103,0.10916,0.01365,0.01365,0.0,35.53010358332483,129.12583449935437
111166,울산광역시,31,북구,31200,0.41089,0.0,0.33619,0.0498,0.0249,0.0,0.0,0.0,0.0,35.58655972947667,129.41354072548384
111319,울산광역시,31,울주군,31710,174.96834,0.0,33.92243,64.27409,60.7033,16.06852,0.0,0.0,0.0,35.432741898159314,129.30510701808015
111320,울산광역시,31,울주군,31710,7.14156,0.0,0.0,1.78539,3.57078,1.78539,0.0,0.0,0.0,35.43185255403949,129.3039912380689
111328,울산광역시,31,북구,31200,138.35998,0.0,3.39385,50.31271,62.891,12.57814,9.18428,0.0,0.0,35.63331928599585,129.34480429471353
111329,울산광역시,31,북구,31200,33.1206,0.0,2.25822,12.0439,15.05475,3.01102,0.75271,0.0,0.0,35.64045476194119,129.35154959607172
111335,울산광역시,31,울주군,31710,2.28417,0.0,0.0,0.0,0.0,2.28417,0.0,0.0,0.0,35.45462083464579,129.28232520958863
111352,울산광역시,31,동구,31170,6.24906,0.0,1.18516,1.99324,1.67001,1.1313,0.26935,0.0,0.0,35.544618164346936,129.45361062402444
111374,울산광역시,31,북구,31200,10.75944,0.0,0.0,3.58648,3.58648,3.58648,0.0,0.0,0.0,35.65126940330011,129.35173217133817
111423,울산광역시,31,울주군,31710,7.56412,0.0,0.0,0.0,7.56412,0.0,0.0,0.0,0.0,35.353007208986796,129.3423311691779
111527,울산광역시,31,남구,31140,117.98837,0.00019,32.01893,50.42937,25.24116,8.63374,1.66,0.00498,0.0,35.46738069491289,129.35194658221775
111531,울산광역시,31,남구,31140,17.23951,0.0015,2.11065,5.61757,6.73807,2.29443,0.43874,0.03855,0.0,35.47454109836617,129.35647460271133
111532,울산광역시,31,남구,31140,0.6828,6e-05,0.0836,0.22249,0.26686,0.09088,0.01738,0.00153,0.0,35.480022861433994,129.3499546265742
111533,울산광역시,31,남구,31140,17.19678,0.00148,2.10542,5.60363,6.7214,2.28875,0.43765,0.03845,0.0,35.48288635951793,129.33567548882783
111534,울산광역시,31,남구,31140,517.92021,0.04452,63.40973,168.76602,202.43017,68.93135,13.18066,1.15776,0.0,35.48739260960851,129.33575022372546
111535,울산광역시,31,남구,31140,7.69361,0.00067,0.94193,2.50699,3.00703,1.02396,0.19583,0.0172,0.0,35.500800842236615,129.34589368084892
111536,울산광역시,31,남구,31140,0.32067,0.0,0.0,0.0,0.32067,0.0,0.0,0.0,0.0,35.49720818148998,129.3447313326373
111537,울산광역시,31,남구,31140,0.44216,4e-05,0.05414,0.14408,0.17281,0.05885,0.01125,0.00099,0.0,35.48802244289822,129.36000810649793
111538,울산광역시,31,남구,31140,2.62201,0.00023,0.321,0.8544,1.02484,0.34897,0.06672,0.00585,0.0,35.47180009028763,129.35973425897996
111544,울산광역시,31,남구,31140,6.30822,0.00049,0.6938,1.84658,2.53559,0.75422,0.46488,0.01266,0.0,35.49832940145474,129.32490868025602
111545,울산광역시,31,남구,31140,111.89604,0.00472,8.35392,33.35888,53.29693,14.71381,2.04451,0.12327,0.0,35.49573439890878,129.31494558093152
111546,울산광역시,31,남구,31140,0.38017,3e-05,0.04654,0.12388,0.1486,0.0506,0.00967,0.00085,0.0,35.50073910298069,129.3514042979466
111550,울산광역시,31,남구,31140,3.74478,0.0,0.0,3.74478,0.0,0.0,0.0,0.0,0.0,35.51301398656225,129.30089539343496
111948,울산광역시,31,남구,31140,11.73768,0.0,6.47217,2.85216,1.59061,0.60334,0.2194,0.0,0.0,35.51652336320238,129.3097725615125
111962,울산광역시,31,북구,31200,229.95647,0.0,100.60595,71.8614,38.32608,19.16304,0.0,0.0,0.0,35.63453826416826,129.3161163922925
112019,울산광역시,31,북구,31200,1.36978,0.0,0.0,1.36978,0.0,0.0,0.0,0.0,0.0,35.63920077573654,129.30183795862283
112048,울산광역시,31,북구,31200,354.86826,0.0,53.09053,132.72631,110.37241,50.29629,6.9856,1.39712,0.0,35.57079802738539,129.37354500794672
112073,울산광역시,31,울주군,31710,44.79839,0.0,9.67408,15.92502,13.54369,4.91143,0.74417,0.0,0.0,35.44312511044661,129.17198636306819
112115,울산광역시,31,북구,31200,2.99219,0.0,0.0,2.99219,0.0,0.0,0.0,0.0,0.0,35.61614653527781,129.34893175077278
112116,울산광역시,31,울주군,31710,30.47369,0.0,5.89857,13.01348,8.10307,2.27279,1.08697,0.09881,0.0,35.566840730448575,129.23998512928205
112117,울산광역시,31,울주군,31710,5.28166,0.0,0.69873,2.17845,1.68524,0.47266,0.22604,0.02054,0.0,35.621120281563535,129.22095264722364
112148,울산광역시,31,울주군,31710,10.16749,0.0,0.88412,4.71537,3.38917,0.88413,0.2947,0.0,0.0,35.57878470379677,129.12541376630338
112185,울산광역시,31,중구,31110,0.94187,0.0,0.94187,0.0,0.0,0.0,0.0,0.0,0.0,35.57355238239938,129.2875324018997
112193,울산광역시,31,남구,31140,2.46647,0.00135,0.39316,0.80612,0.74312,0.435,0.08098,0.00674,0.0,35.50783723924015,129.36144532078245
112194,울산광역시,31,남구,31140,17.97389,0.00464,1.82744,6.09414,5.40317,3.39411,1.22716,0.02323,0.0,35.5160105941387,129.35607093822327
112197,울산광역시,31,남구,31140,16.56029,0.00906,2.63973,5.41238,4.98954,2.92062,0.54365,0.04531,0.0,35.50978860070575,129.34824890266412
112198,울산광역시,31,남구,31140,0.19497,0.0001,0.03108,0.06373,0.05875,0.03439,0.00639,0.00053,0.0,35.50945156502034,129.3780093208363
112199,울산광역시,31,남구,31140,1.9466,0.00055,0.15912,0.80042,0.77495,0.17605,0.03277,0.00274,0.0,35.53304684479547,129.3640776190857
112200,울산광역시,31,남구,31140,17.58703,0.00961,2.80343,5.74794,5.29886,3.10173,0.57735,0.04811,0.0,35.51679963821007,129.36600716824955
112207,울산광역시,31,남구,31140,0.23525,0.00013,0.0375,0.07689,0.07087,0.04148,0.00773,0.00065,0.0,35.52410930013582,129.35731012816956
112208,울산광역시,31,남구,31140,5.82774,0.00319,0.92895,1.90468,1.75587,1.02781,0.19131,0.01593,0.0,35.511279244782976,129.37583568054825
112210,울산광역시,31,남구,31140,1.28493,0.0007,0.20483,0.41995,0.38713,0.22662,0.04219,0.00351,0.0,35.50986250091198,129.34163540966
112232,울산광역시,31,북구,31200,0.66167,0.0,0.0,0.66167,0.0,0.0,0.0,0.0,0.0,35.62052828511657,129.36004522082612
112254,울산광역시,31,중구,31110,0.4029,0.0,0.4029,0.0,0.0,0.0,0.0,0.0,0.0,35.561513644120204,129.31712491726148
112511,울산광역시,31,울주군,31710,10.04945,0.10921,0.4369,3.71399,3.16783,2.18468,0.32763,0.10921,0.0,35.581340471305275,129.23248500681822
112676,울산광역시,31,울주군,31710,9.67335,0.0,3.86934,1.93467,3.86934,0.0,0.0,0.0,0.0,35.41985934428592,129.32912580252363
112677,울산광역시,31,울주군,31710,3.86934,0.0,0.0,0.0,1.93467,1.93467,0.0,0.0,0.0,35.42347653403228,129.32808407994636
112678,울산광역시,31,울주군,31710,1.93467,0.0,0.0,0.0,1.93467,0.0,0.0,0.0,0.0,35.42846555715337,129.36561185830678
112795,울산광역시,31,울주군,31710,23.0877,0.0,2.30877,11.54385,0.0,4.61754,4.61754,0.0,0.0,35.61553605252158,129.0486540334119
113603,울산광역시,31,중구,31110,51.17171,0.0,16.94362,20.66557,2.71249,10.85003,0.0,0.0,0.0,35.55251325153426,129.31587429444502
113610,울산광역시,31,중구,31110,26.39269,0.0,0.54883,6.22157,12.62348,6.99881,0.0,0.0,0.0,35.551442131094966,129.33129913806718
113628,울산광역시,31,울주군,31710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.50524130830427,129.08469676334582
113646,울산광역시,31,남구,31140,61.58703,0.0,19.8566,12.21115,19.24065,3.86508,6.41355,0.0,0.0,35.533671168849104,129.30784630993867
113651,울산광역시,31,중구,31110,20.53894,0.0,3.42316,8.55788,3.42316,0.0,1.71158,3.42316,0.0,35.56496074156074,129.33152322495152
113652,울산광역시,31,중구,31110,20.26161,0.0,8.60081,4.16816,6.4506,1.04204,0.0,0.0,0.0,35.5756159560125,129.34604359432586
113653,울산광역시,31,중구,31110,33.4537,0.0,8.36342,11.15489,8.36343,0.0,5.57196,0.0,0.0,35.55694691071664,129.32256554688493
113654,울산광역시,31,중구,31110,53.66678,0.0,6.63804,14.82866,10.73336,10.73336,10.73336,0.0,0.0,35.568529017507664,129.3348921800921
113655,울산광역시,31,남구,31140,124.96917,0.0,27.90792,39.19743,41.01951,14.75682,1.95971,0.12778,0.0,35.53592455101816,129.34868710345634
113656,울산광역시,31,남구,31140,62.65445,0.0,25.04044,20.66597,11.99184,3.9527,0.94206,0.06144,0.0,35.5351095748099,129.34095382526817
113657,울산광역시,31,남구,31140,119.55587,0.15569,27.55893,43.26283,32.22993,14.48014,1.55697,0.15569,0.15569,35.53866529785688,129.34542454069856
113658,울산광역시,31,남구,31140,10.56483,0.00883,1.56202,6.2405,1.82681,0.82075,0.08826,0.00883,0.00883,35.5403688075119,129.35427603232898
113659,울산광역시,31,남구,31140,72.48327,0.0,18.42253,38.92281,7.96896,4.96726,2.184,0.01771,0.0,35.54147958301145,129.33554565189905
113660,울산광역시,31,동구,31170,19.98557,0.0,3.80672,5.71024,4.75855,5.71006,0.0,0.0,0.0,35.512465297707784,129.42877510183044
113661,울산광역시,31,남구,31140,150.81368,0.43241,22.21828,54.09466,49.09064,20.57105,4.40664,0.0,0.0,35.54588212813682,129.261720828811
113662,울산광역시,31,남구,31140,39.05649,0.0,5.46178,13.67415,18.73445,1.08727,0.09884,0.0,0.0,35.53619400487082,129.32442965308607
113663,울산광역시,31,동구,31170,63.28985,0.0,23.91988,23.42188,12.81011,3.04993,0.08805,0.0,0.0,35.48288138277728,129.41502529372846
113664,울산광역시,31,동구,31170,29.54847,0.0,3.75376,7.64994,6.0622,8.92145,2.98533,0.17579,0.0,35.482764438809156,129.42494189915328
113665,울산광역시,31,남구,31140,4.39842,0.0,0.0,4.39842,0.0,0.0,0.0,0.0,0.0,35.54776538636175,129.25402949647656
113666,울산광역시,31,동구,31170,32.41803,0.0,2.66522,6.75234,14.82623,8.17424,0.0,0.0,0.0,35.49359206443695,129.4240312610615
113667,울산광역시,31,남구,31140,3.53765,0.0,0.0,2.12259,0.70753,0.70753,0.0,0.0,0.0,35.513504295425335,129.33838861890132
113668,울산광역시,31,남구,31140,5.32538,0.0,0.0,5.32538,0.0,0.0,0.0,0.0,0.0,35.52427009120969,129.3429783712135
113669,울산광역시,31,남구,31140,29.50242,0.0,1.80982,14.36575,9.80248,2.85761,0.57153,0.09523,0.0,35.527911924837525,129.33973108325011
113670,울산광역시,31,남구,31140,33.17302,0.0,4.43864,9.1109,10.97982,7.00832,1.40171,0.23363,0.0,35.52514670552586,129.34519833903425
113671,울산광역시,31,동구,31170,3.24186,0.0,0.0,0.0,0.0,3.24186,0.0,0.0,0.0,35.48715274098992,129.4349387179226
113672,울산광역시,31,동구,31170,0.57636,0.0,0.12008,0.13037,0.26417,0.04802,0.01372,0.0,0.0,35.49711852750797,129.43070724155785
113673,울산광역시,31,남구,31140,10.70206,0.0,0.0,0.0,10.70206,0.0,0.0,0.0,0.0,35.5484112815904,129.27830545338594
113674,울산광역시,31,남구,31140,5.95446,0.0,1.33975,2.97724,1.04203,0.44658,0.14886,0.0,0.0,35.5191910861285,129.3131237638147
113675,울산광역시,31,동구,31170,21.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,35.51076721522307,129.4199253081053
113676,울산광역시,31,남구,31140,133.63727,0.00336,34.52495,56.26663,28.65932,11.29853,2.86929,0.01421,0.00098,35.548620587384605,129.2584548394869
113677,울산광역시,31,남구,31140,15.58321,0.0,10.66219,3.28068,0.82017,0.82017,0.0,0.0,0.0,35.53082288171187,129.321032934234
113678,울산광역시,31,남구,31140,111.42001,0.0,34.52451,29.81662,28.24733,17.26225,1.5693,0.0,0.0,35.500489630094926,129.37344659773134
113679,울산광역시,31,남구,31140,21.16838,0.0,2.82248,15.52346,2.82244,0.0,0.0,0.0,0.0,35.54674864965272,129.26504335186243
113680,울산광역시,31,남구,31140,28.19379,0.0,0.0,5.63876,11.27751,11.27752,0.0,0.0,0.0,35.52160322633871,129.33962599112272
113681,울산광역시,31,남구,31140,7.02831,0.0,0.0,0.0,7.02831,0.0,0.0,0.0,0.0,35.520665124113535,129.3429181774217
113682,울산광역시,31,동구,31170,0.96771,0.0,0.35161,0.22179,0.14787,0.24644,0.0,0.0,0.0,35.484540771401825,129.42717751551436
113683,울산광역시,31,남구,31140,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.51808389608732,129.3318493959569
113684,울산광역시,31,남구,31140,32.00002,0.02001,6.02973,11.25588,9.69676,4.10917,0.79778,0.08491,0.00578,35.542253907096274,129.26386968100917
113686,울산광역시,31,북구,31200,50.02117,0.0,9.53843,8.54731,9.46314,10.56883,11.90346,0.0,0.0,35.6341089259687,129.35475498605933
113687,울산광역시,31,동구,31170,66.98151,0.0,10.04352,21.42532,20.71933,9.89642,4.89692,0.0,0.0,35.507985386212106,129.42649073090521
113692,울산광역시,31,북구,31200,16.56593,0.02356,2.23743,5.80454,7.69957,0.70659,0.07068,0.02356,0.0,35.621516678168284,129.35233409973978
113693,울산광역시,31,북구,31200,2.12545,0.0,2.12545,0.0,0.0,0.0,0.0,0.0,0.0,35.65681276471157,129.33967659549594
113695,울산광역시,31,동구,31170,18.55495,0.0,0.13869,5.98402,8.81614,3.47741,0.13869,0.0,0.0,35.50440663580542,129.42422256707334
113697,울산광역시,31,동구,31170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.50803755037745,129.42208198304954
113699,울산광역시,31,북구,31200,2.64598,0.0,0.0,0.0,2.64598,0.0,0.0,0.0,0.0,35.56471451554431,129.3535832800953
113700,울산광역시,31,북구,31200,12.96216,0.0,3.34594,4.39976,3.63569,1.37,0.21077,0.0,0.0,35.55835617364652,129.35788859309093
113701,울산광역시,31,울주군,31710,22.23462,0.0,3.27777,9.15067,9.15062,0.65556,0.0,0.0,0.0,35.563605980988996,129.10975582457849
113702,울산광역시,31,울주군,31710,11.42929,0.0,2.59481,0.83538,5.40429,2.59481,0.0,0.0,0.0,35.564343100851,129.12741772853275
113703,울산광역시,31,울주군,31710,24.38248,0.0,4.97026,7.45537,8.22917,2.48512,1.24256,0.0,0.0,35.56709862067409,129.12194008518264
113704,울산광역시,31,울주군,31710,35.39943,0.98734,0.98734,20.58946,11.84795,0.98734,0.0,0.0,0.0,35.56356517583788,129.11416814941302
113706,울산광역시,31,울주군,31710,231.83327,0.01292,41.90745,101.26267,72.34638,11.28551,5.01834,0.0,0.0,35.56257146375676,129.12408322727435
113707,울산광역시,31,울주군,31710,106.89147,0.0,12.04638,45.97341,28.16692,19.12561,1.57915,0.0,0.0,35.43086760185502,129.311684997444
113708,울산광역시,31,울주군,31710,116.47403,0.8529,48.42873,35.94074,19.31115,10.23473,1.70578,0.0,0.0,35.49524686512272,129.09338035058374
113709,울산광역시,31,울주군,31710,1.70155,0.0,0.31344,0.67167,0.31345,0.32838,0.07461,0.0,0.0,35.544633271864335,129.01243240346554
113710,울산광역시,31,울주군,31710,0.6394,0.0,0.0,0.0,0.0,0.6394,0.0,0.0,0.0,35.56708282165402,129.02264509694055
113711,울산광역시,31,울주군,31710,3.197,0.0,1.2788,0.0,0.6394,1.2788,0.0,0.0,0.0,35.54552532598558,129.01354663565138
113713,울산광역시,31,북구,31200,6.40914,0.0,0.0,0.0,4.27276,0.0,2.13638,0.0,0.0,35.608867728917836,129.4326985218835
113715,울산광역시,31,북구,31200,16.0802,0.0,0.56841,6.71377,6.52435,1.51578,0.56841,0.18948,0.0,35.61954999517513,129.44392890268946
113716,울산광역시,31,북구,31200,3.79128,0.0,0.0,0.0,1.89564,1.89564,0.0,0.0,0.0,35.57823297242157,129.35381122049273
113717,울산광역시,31,북구,31200,9.47819,0.0,0.0,5.68691,3.79128,0.0,0.0,0.0,0.0,35.58270181114107,129.3571969603845
113718,울산광역시,31,울주군,31710,1.02102,0.0,0.0,0.0,1.02102,0.0,0.0,0.0,0.0,35.668492162445226,129.17086129682016
113720,울산광역시,31,북구,31200,39.48732,0.0,4.38748,21.9374,4.38748,8.77496,0.0,0.0,0.0,35.57083577194345,129.37023579416794
113721,울산광역시,31,울주군,31710,3.48737,0.0,0.0,3.48737,0.0,0.0,0.0,0.0,0.0,35.464341676585725,129.2141653377284
113722,울산광역시,31,울주군,31710,8.37321,0.0,2.35202,2.11682,3.01058,0.70562,0.14113,0.04704,0.0,35.43473128236524,129.2005021456903
113724,울산광역시,31,울주군,31710,85.62661,0.0,5.9988,21.2777,35.05686,19.28608,4.00717,0.0,0.0,35.487683137850595,129.30930331585432
117047,울산광역시,31,남구,31140,0.17459,2e-05,0.02137,0.05689,0.06823,0.02324,0.00445,0.00039,0.0,35.48599428740569,129.37981211023552
117048,울산광역시,31,남구,31140,1.38209,0.0,0.0,1.38209,0.0,0.0,0.0,0.0,0.0,35.53050263513632,129.2669931635561
117049,울산광역시,31,남구,31140,88.66029,0.0269,30.57339,28.03129,20.74097,7.34412,1.88982,0.0538,0.0,35.53099135628647,129.30559721623226
117050,울산광역시,31,울주군,31710,166.62792,0.0,27.91228,56.67041,52.44126,22.83734,6.76663,0.0,0.0,35.42799497651133,129.32705708792972
117051,울산광역시,31,울주군,31710,26.15125,0.0,5.44819,8.7171,9.80672,1.63443,0.0,0.54481,0.0,35.53371915682494,129.12478233550314
117572,울산광역시,31,울주군,31710,1.07479,0.0,0.14216,0.38138,0.3155,0.18374,0.05201,0.0,0.0,35.414988053339066,129.27949312547804
117573,울산광역시,31,울주군,31710,1.89178,0.0,0.0,1.89178,0.0,0.0,0.0,0.0,0.0,35.437123875659786,129.23137920200367
117574,울산광역시,31,울주군,31710,33.94279,0.0,5.89213,10.65956,8.69548,7.85385,0.84177,0.0,0.0,35.41316208960075,129.2816664812818
117575,울산광역시,31,울주군,31710,2.06113,0.0,0.0,2.06113,0.0,0.0,0.0,0.0,0.0,35.44827669064919,129.2855291903485
117582,울산광역시,31,북구,31200,5.12569,0.0,0.0,0.0,5.12569,0.0,0.0,0.0,0.0,35.635072241167386,129.34925041854544
117585,울산광역시,31,북구,31200,10.73104,0.0,0.0,0.0,10.73104,0.0,0.0,0.0,0.0,35.63862746852961,129.35372719907144
117589,울산광역시,31,울주군,31710,1.69776,0.0,0.0,0.0,1.69776,0.0,0.0,0.0,0.0,35.53043865034958,129.0894478196433
117733,울산광역시,31,동구,31170,3.06794,0.0,1.31483,1.75311,0.0,0.0,0.0,0.0,0.0,35.511939262108186,129.39679403623964
117755,울산광역시,31,울주군,31710,5.89744,0.0,0.0,0.0,0.0,5.89744,0.0,0.0,0.0,35.5115307208406,129.08698660811376
117763,울산광역시,31,중구,31110,59.00037,2.84553,5.69105,20.50103,20.15825,9.11893,0.68558,0.0,0.0,35.549076141786664,129.30037603549147
117764,울산광역시,31,중구,31110,0.34279,0.0,0.0,0.34279,0.0,0.0,0.0,0.0,0.0,35.55180372509681,129.2982141121601
117767,울산광역시,31,북구,31200,4.57748,0.0,0.31213,1.66456,2.08057,0.41618,0.10404,0.0,0.0,35.630578512857575,129.3480706160497
117791,울산광역시,31,동구,31170,17.81545,0.0,4.11126,4.11126,8.22251,1.37042,0.0,0.0,0.0,35.56464325936995,129.43742512156362
117794,울산광역시,31,울주군,31710,9.32087,0.0,0.0,1.86418,0.93209,4.66043,1.86417,0.0,0.0,35.62383530167949,129.21988998788288
117856,울산광역시,31,울주군,31710,1.30814,0.0,0.0,0.0,1.30814,0.0,0.0,0.0,0.0,35.35396958292056,129.3368454721844
117857,울산광역시,31,울주군,31710,1.16251,0.01019,0.37733,0.28553,0.30593,0.11215,0.07138,0.0,0.0,35.43573097600789,129.19060384578927
117965,울산광역시,31,남구,31140,56.49916,0.00486,6.91729,18.41044,22.08279,7.51962,1.43787,0.12629,0.0,35.47726963457962,129.35431652558972
117966,울산광역시,31,남구,31140,16.07579,0.00139,1.9682,5.23834,6.28324,2.13957,0.40912,0.03593,0.0,35.48289857851864,129.33457360338826
117967,울산광역시,31,남구,31140,22.44283,0.00193,2.7477,7.31305,8.7718,2.98699,0.57118,0.05018,0.0,35.467417753462655,129.34864158063996
